3 woke up and was having an accident - & quot ; it 's pushing , it 's pushing ! & quot ; he was crying because he could n't stop from wetting his pants . 
haha ! ! tomorrow ! ! lol ! ! but if i ca n't get the damn vid to load idk ! ! i was gon na make vids since i ca n't blog tv ! 
hey i cant make it today are u doing any more shows in brissy ( brisbane ) ? ? or any more signings ? ? please say you are ! ! ! ! ! ! ! 
my phone iz dead ! i didnt have time to get my contacs n shyt ! i wuz goin to da club tonite fuk mayn daz y always keep yo charger wit u ! ! ! 
oh yes it is , if it 's not expensive , there 's nothing you like , it does n't look nice on you , or it 's not in your size . i hate it 
almost 3a.m . and i do n't wan na sleep yet , even though i should . waking up super early ; at 11a.m . but it 's for a good cause & lt ; 3 
and my phone is at 10 % . that means it 's time to go . good night i 'll try can call tomorrow but it 's sunday and that 's a busy day here ! 
everytime she comes i 'm so happy to be w her & amp ; also dreading when she leaves i cry like a lil baby , it just hurts so bad to let her go . 
blargity blarg ! am i drunk ? i feeeeel drunk ! hey ! hey ! you ! omg i & lt ; 3 u sooooo much ! blargity ? blarg ? ( via ) drunk+driving = 
i just woke up at 7:30 n my parents are no where to be seen , dads at work , but where is my mum ? this is weird , her bag and phone still here 
my friend bryce . he has cancer & amp ; his arms & amp ; legs r curling up . he ca n't walk & amp ; marisa jus told me he 's not any better 
my friend bryce . he has cancer & amp ; his arms & amp ; legs r curling up . he ca n't walk & amp ; marisa jus told me he 's not any better 
returning from la . darn it ! ! ! i wanted to stay more time ny here we go again ! robert you 're going to be stalked by ... ... . me ! ! ! 
long night ! i feel terrible because i did n't eat before i went to work ! headache , muscle aches , and an all over & quot ; crappy & quot ; feeling ... sucky 
i was like wtf it woke my ass up for good ! ! lol i just want to get better i 'm going on to 3 days now ! ! in 3 hours lol fuck spiders 
wow ! def should n't have listened to that safetysuit song . got me all sad & amp ; shit now . he 's on a plane comein home . i miss him so much . 
idk wtf is wrong with my insides , but i think im gon na diagnose myself with & quot ; half the flu & quot ; . only ralphin ' bile all day i feel terrible 
not catholic , but 4give me , father , 4 i hv sinned : after taking a step fwd , just took 2 back . at this age , must leave bs behind+be a man ! 
i 'll never understand the prospect of & quot ; draw a woman with parts of male bot & quot ; i mean , i get it , but i do n't really like it . 
wow what a night ; ; dancing = fun , , losing the car key = terible , wow no phone and none of my stuff ; ; home going to bed .thinking of him ! 
sad story & quot ; colby went to see the dream works 3-d movie but was impressed by & quot ; up. & quot ; & quot ; ; lol she really does understand the world 
i 'm glad i 'm home safely , what a fucked up night . both good on bad , mostly bad at the end , but now it 's good . my feet hurt though ! 
creepy story.arghh so everybody who 's got 30stm vol 2 yearbook , i 'm in , but under my dad 's name ! : / so i 'm not urmas but ursula roomere : ' ( 
oh . my . goodness ! do i see the sun arising ? ! and i have n't been asleep at all tonight ! i ca n't seem to get rid of this stomach ache ! 
resting as the flu is now much better but am unable to keep any food down , so very weak ! no , it 's not swine flu , thank god ! blessings ! ! ! 
i 'm currently listening to the carpenters ' & quot ; rainy days and mondays & quot ; , this is my song when i 'm super lonely and just have a a break up ... 
i think i 'm gon na go to bed , had a headache all day & amp ; nothing would help it , got be up at 8 tomorrow anyway bye have a great night every1 
ugh last time i see garner for ... .. who knows how long ! i love my city ! but i 'm damn glad to get up outta here , forward movement ! ! ; ) 
no i didnt find it like i wud say drs no way im gettin it bk ! nd drs like 600 pics on it ! : s nd ye ciaras ipod was 4 her b ... 
got a spam message & quot ; lose 10 pounds in 14 days ! ! ! ! & quot ; are you sayin ' i 'm fat ? is it that obvious over the internets ? 
a bot ? -i am still not used to this kind of technique - & quot ; brave new world & quot ; ged , but a bot can also be ignored , blocked , flagged 
well i should go in early & amp ; get a head start on everything . no phone to twitter with i 'm going to go crazy till 4 with no twitter & amp ; sleep 
is it really true bout gov . & amp ; i before e ? i am shocked to my core ! i feel like i 've been set adrift ! i before e was my rock 
cold has now well and truely kicked in feel shattered and snivelly ... .. is & quot ; snivelly & quot ; a word ? well it is now cos im ill and i say so 
also , i can not find my capris . or white tank top . is too hot to wear jeans in car all day & amp ; still have nothing for my dad for fathers day 
& quot ; awww make me tear up why do n't ya ? ! i love you so much . i 've always got your back . 3:58 pm jun 14th from web & quot ; 
i want to go to school i reaaally miss it and i want to see 'him ' . i miss him already is it love ? or a crush ? why is life so hard ? 
shit ! ! four hours of sleep sucks ( my ) ass big time ! ! ! ! there is no amount of caffiene that can help ! i might be beyond help at this point 
so bored atm . helping a mate buy a phone . she did n't buy a iphone em 's pissed off with me . do n't know why , she wo n't tell me either . 
â » woke up 2 hours ago but i 'm still tired . & amp ; something went wrong with my mobile phone bill . : s hmm.. i have to write an e-mail to them.. 
whatchu meeeeeeann ? ? u str8 jacked it tho ! *awwww damnit i done got gottt ! ! ! : -p i 'm takin allll my pix dwn now , u done did it ! ! 
i 'm in my favourite store , the apple store & amp ; can not afford what i want at this moment in time new macbook & amp ; apple tv will have to wait . 
nice - that 's a great view ! much nicer to hear ( & amp ; see ) the water tho . we 're on a back b road that goes to dunscore , so cars 
comments complimenting new haircut : 0. comments criticising new haircut 2. by both my folks . looks & quot ; too boyish & quot ; and & quot ; was better long & quot ; . 
i 'm up with a huge headache & quot ; the temptations & quot ; & amp ; & quot ; 10 things i hate about you & quot ; i ca n't choose 1 . 
at the library + ready to kill myself - 4 is en fuego , and 3 not much better . wish i did n't have to go to work next ... . and bring them ! 
why are all my friends in bad moods ? and why did i have a dream that i was at jaslene from antm 's house ? lol . text me , i 'm so bored . 
who was i kidding ? ! been under-weather most of wk & amp ; have decided to pass on b'day do ( herbal teas , sofa & amp ; sleep is all i feel up to 
it was gr8 meeting u 2 ! so glad friday was better 4 u ! we need details , girl ! ca n't wait 4 tx either but it 's gon na be soo sad ! 
hi guys , what are you doing now ? what ? ontheway home ? me ? hmm , staying at home.watching night at the museum , it 's am ... you 've watched it ? ok 
first of all , & quot ; richard iii & quot ; was amazing . i 'm in awe of those actors and completely jealous . i wish i was doing shakespeare in a park . 
out of all the cool music i listen to ( and i do listen to a lot of cool music ) , i find that i enjoy jordin sparks ! ugh . whats wrong w me 
& quot ; i got a caramel apple , & quot ; & quot ; what did you get , charlie brown ? & quot ; & quot ; i got a rock. & quot ; 
phone doesnt work ! & gt ; : [ i can not even call people , we were stranded last night for 4 hours ! ! i have no time to blog ! ! ughhhhhhhhh . 
i miss you ... i miss your smile ... and i still shead a tear every once in while ( anddo you get me : & gt ; : & quot ; & gt ; ) 
& quot ; & quot ; & quot ; & quot ; & quot ; waiting for it to stop raining & quot ; & quot ; & quot ; & quot ; & quot ; 
sang in madison ... so sad cuz the sound went out right in the middle of my set ! ! ! ! ! but at least i got to connect with the kids ! ! ! 
ok i do n't need to go on minute by minute detailed rides fuck what happened to poiint the bike in a direction and go ? ? ? ? ? ? ? ? i 'm fucked 
where and why did n't u tell me ? ? ? who will i go to open mic with now ? ? ? ( kill yo self ) & lt ; & lt ; priceless lmao 
up & amp ; angry . my mom went to wal-mart before i woke up and didnt get me any ice cream she claims its linked to e coli . and its not . raw ... 
hahaha dooo it ! ! ! ! ! ! lmao ! ! huevona guey ! hahah i 'm still in bed : | i need to get up and make foood ! ! i 'm hungry 
ok , had some dinner , watched a few epis of how i met your mother ... and now it is back to studying again ! i ca n't wait til it 's all over ! 
oh it 's so hard . he just found out this week . he leaves in 3 weeks we 'll be very far . i 'm in ny . he 'll be going to ca . 
bout to watch the movie & quot ; falling down & quot ; ... ... .. i miss my love i really do if only he cared as much as i do everything would be alright 
oh my gosh ! i just dropped micah ! i stepped in hole outside , turned my ankle , fell down & amp ; he flew out of my arm and hit the ground ! fb 
david hope u have a grood time in the sd county fair , i was goin 2 go . but could n't well have fun , u have a gr8 voice ! ! â ? ¥ 
y is it that i have probably paid 24575357833 dollars 4 the original iphone , 2 3g versions , & amp ; now the 3g s & amp ; all of them fug up majorly ? 
awwwww ... ... . my peepz are bailing on me ! ! ! ! only 1-2 of my peepz r coming over 2day ! ! ! ! ! cauze of stupid cecilia chuckran that i hate 
ha ! + erm , yes i did . why , can you go ? it was meant to be with your 18th present now you know ... i might not be able to go yet 
daddy 's car died when & quot ; start & quot ; pressed , accssry mode turns on w/ brite lites but engine wo n't start ! battery fine . 2005 c6 vette . advice ? 
my daddy 's back from latvia ! ! and my brother is joining us ! ! yay ! ! ! ! i do n't want to go back to nyc now that we 're all united 
demi is n't coming here . miley & amp ; jb are . i 'm only able to see jb . i 'm just mad because they wo n't be here at the same time ! 
... i say this while a poster of him is on my wall ... lol . my mom bought it for me ! lol she thought i needed a boy , sadly she 's right ! 
i 'm hooome had the best evning with the girls & lt ; 3 we would n't stay out for the night because of the bugs ! ! iihjjj but you know , fun ! ! 
well , i feel a little bit better today , but not great ! my pc broke down last night ! i put it in the shop today , so i have wait until mon ! 
i wo n't be in for the con , i do n't think . got to save the $ $ for dragon*con ! so you 'll have to have enough fun for me , too ! 
just a knitted one . but it had a band of elastic and stayed on my head . and it was thick . and from m & amp ; s. and mam bought me it . 
did n't get my replacement work laptop today . apparently & quot ; next day & quot ; was checked on the fedex label instead of & quot ; next day saturday & quot ; . 
is at work ... this gon b a looooong nite ... i can tell ... & amp ; is havn so much fun w/o me i hope u get black as tar ! ! ! lol 
hoping the situation in iran has a favorable outcome & amp ; that the violence subsides soon . if not , we may need & quot ; to go find wmd in iran. & quot ; 
& quot ; you miss 100 % of the shots you do n't take. & quot ; i think that 's why i did n't win the squarespace iphone today . i forgot to say squarespace 
where the hell is he ? he 's disappeared . i wan na talk to him so badly . i almost wan na call him , but i do n't want him to get mad . 
got to have a nice , loooong , catch-up convo w/my boy , just now ! ! loved it . love & amp ; miss him ! wish my youngest had cell reception , as well 
aww , that sucks . if it seems like i 've missed a text or two , i just check my iphone app . so it 's not that big a deal , i guess . 
have you guys seen & quot ; the hangover & quot ; yet ? is on a strict & quot ; no john krasinski movie & quot ; diet . or margaritas @ el coyote ? 
i 'm so worn out and my night is just starting . this weekend is gon na be tiring . for reals . & lt ; & lt ; 3 always , t & gt ; 
morning world . nice cough - up & amp ; at em today - heaps today - presso to write , house to clean , taa to prep for delivery ( & amp ; assessment ) 
i do n't wan na leave you though . i hate this ... i do have to go at some point ... i know that ... ugh . i wish you could come with me . 
i 'm in the proces of doing so , i 'm currently dl'ing bad religion but it 's about 3,5 gb of it & gt ; . & gt ; so it will take a while 
waiting for the vet to call and then we are going to see him . his name is & quot ; tippy & quot ; . he has to stay tonight and probably tomorrow night too 
we 'd love to make a mac version of tbbmeter but we have a long list of things & quot ; to do & quot ; and it 's not near the top at the moment 
u have time in 2yrs ill be 27 i wan na retired by 35 too but i also wnt babies & amp ; a husby . my nxt 10yrs is gnna b busy ! i hope 
i know ! ! ! hahaha , and i was so mad . he was in dc the same time i was and i missed him ughhh . very sad . but he 's adorable . 
she 's had some fun with them , but embarking on the & quot ; big & quot ; stuff ? no fun ; and she 's very patient . just say no to bendaroos . 
poor dwayne i want to hug him 2. anyone else think he 's cute ? ! i believe u can fly dwayne.color blind or not ! yes i 'm a loser.its okay & lt ; 3 
argh ! ! i put my sweet tea in the freezer & amp ; forgot bout it ... . now i ca n't drink it , cuz it 's a big ol ' ice cube lol 
work was a roller coaster . ugh . just heard my friends bunny was put down . he 's in a better place now . with lil guy and herman & amp ; the rats ! 
saying goodbye is probably the hardest thing to do . and probably the worst thing to do to . im going to miss you malia . i love you . ( : & lt ; 3 
it 's so weird to talk w/friends about what we 're doing after this year . it 's like , & quot ; uhm , hai , i canz be five agin ? & quot ; 
aww ... how sweet mii friend wants 2 take me out ... cuz since i been prego ... i been a loser ... .but i do n't think ima go ... i do n't like bs 
ha ! i 'm replying now ! send it to carlos 2 ( ) & amp ; maybe he will post it on the site.thx & amp ; sorry . i do my best at replies 
my son keeps coming to me , giving me something , and then & quot ; buying & quot ; it from me w/money ( coins ) . i think i 'm teaching him capitalism . 
bleh ! driver 's ed homework . & lt ; -- so annoying ! x [ it 's actually rather easy ? just takes forever & amp ; involves a lot of reading.. lame ! *pouts* 
nanbarkale . aama , i am in gm diet . 4th day . banana only normally ppl lose 12 pounds in a week . 5 pounds in 3 days . i lost only 1 so far 
my feet ache 3:40 in the morning , just eaten some crisps , now having a crunchie chocolate yoghurt & amp ; i have to wake up at 9 & amp ; work at 10 ! 
i 'm so tired . work took a lot out of me today . well tomorrow i sing in the morning . ehh and i 'm sick . i know i sound naggy . goodnight . 
nileyyyyyyyyyyyy ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! i love u guys i bet all of you did great tonigh to bad im in ny 
yea i made that - & quot ; ington & quot ; up lol i thought it was cool lol . aw y'all out . got ta re up . we just did how u been 
i miss jesse . he & quot ; s out playing pool . ( arf ! arf ! ) damn cough ! ! ! yeah , i sound like a dog now . funny huh ? 
shes so close , it hurts ! ill never accept it ! ill always hate her ! i tried so hard , beacause i love you , but i see , you dont love me back 
had to turn off & quot ; top site & quot ; in safari , strictly because it works too well at getting me to use it . most of the top sites were time wasters 
i 'm sooo tired ! ! ugh ! ! i 'm getting old ca n't wait to fall asleep lol peanut is on my nerves i 'm going to beat that dog in a minute ! 
round-headed kid and what 's her name met with a & quot ; trainer & quot ; today . now they think they can boss me around . if only they did n't feed me . 
i 'm a print girl ... but ... . from reading one of your tweets , i 'm going to & quot ; get some books on css , javascript , or php & quot ; 
2 sad ..i 'm starting 2 think all of this was a big mistake , the worst part of it is that i 'm 2 into it that i do n't know how 2 get out 
dang ! i did a danimals vid & amp ; go 2 upload it & amp ; it says 3-5 days notification of its status ! the contest ends 2mro ! tht jus ruined my life 
: he was explaining his & quot ; feelings & quot ; towards me & amp ; asked 4 yes or no if feeling was mutual . even after i said no , he asked again 
so , the guys are into the real nasty girls , the ones they know let the homies smash & amp ; they do n't care . we live in a fuked up world ! smdh 
geez ! i hate it when i miss you that much ! it makes me wan na call you and see you so bad ... ugh ! and i hate the fact that y cant ! 
& quot ; i promised to never fall in love again . but i did n't fulfill the promise . i fall in love again , with a boy who loves another girl. & quot ; 
cant sleep i keep thinking about the moment on lary king where he asked joe is his gf was as famous as nicks and he 's like & quot ; who ? miley & quot ; 
feeling like such an ass . need kuaui and & quot ; the breakfast club & quot ; . makin me feel worse its 8:30 on a sunday morning why the ef am i awake ! 
fuck ! keep throwing up , fever is back , have a cold & amp ; headache . was supposed to go to the christening of kris and now i 'm sick again ! meh . 
yup and thanks sweets ! ! ! & lt ; 3 oh btw i feel u on ur mil post.. mine was a hella bitch ... wheres all the nice ones ? ! ! ! lol 
my foot hurts ! ! still ! so i put this medicine my mom has for pain on it and ... .it 's not working and worst of all it stinks ! ! ! crap ! 
- yeah , stick to the book with & quot ; gomorra. & quot ; it 's not even on my dvd rental list anymore . sorry to say , it 's a total bummer . 
right ! ! must get motivated now , had my mug of hot water , check ! now a nice mug of tea , check ! oh god the ironing . please i dont want ... 
blonde redhead - & quot ; spring and by summer fall & quot ; gives matthew dear & quot ; deserter & quot ; a run for most depressing song laurel . nihilism + guitars = 
do n't text me saying & quot ; text me when you 're up & quot ; and then ring me before i 've texted because that probably means i 'm not up yet ! tired 
... i see him pitch and we lose or i see him pitch and he does bad aww i 'm so sad now ! ! ! ! ! unlesss it goes into extras again and ... 
& gt ; & gt ; and playing the zombie game ! round 13 woow . he is also upset becuase he had 6 followers but can only find 2 and one is a spam follower 
btw - my mother said i ca n't go audition for american idol & amp ; if i even think of doing so , she 'd kick me out of the house . oh well . 
happy fathers ' day to all the fathers out there . especially to my dad . i hope you 're ok up there . i miss you so much ! iloveyou , papa ! : * 
well its all most 6am and i still have n't gone to bed yet ! i dont know y i stay up this late . i 'm not tired right now but i will be later 
ca n't clean , they 're still here in my room , playing . hay .. want to take a both na but i ca n't , coz i have to clean my room pa . 
well ... ..xbox broke second time before its second birthday . do i get a ps3 ? ? ? ? but i have no money ... ... who am i talking to ? ? ? ? 
haha my sister talks in her sleep . she is so cute . last night to share rooms with her . then she is off to the big world imma miss her & lt ; 3 
i dont know , its written as gia , so i think its gia . hahaha . i hate her , she 's soooooo ugly . i think , she 's ugly ! not cute . 
plyr 1 : u shld tip ur dealer ! ply r 2 : i do n't tip . ply 3 : u tip her ! plyr 1 : hell no i did n't win that pot 
i have ansomnia i can only sleep when i 'm fucked up , but as soon as i 'm sober my dreams go insane and i wake up . and then ca n't go back . 
i just ate a cheeseburger and dude it was the best , haha ... ... ... ... ... ok now i 'm starting to feel full awww well ... ... . danmit exams ! ! ! 
finally headed home ... im exhausted ! ! ! nobody replied on my tatt nobody like it ? ? ? ? ? ... ... oh well fuck 'em ... i loovee iiitttt ! ! ! ! 
â€œcanâ€™t the united nations help us ? â€ ? one woman asked me . i said i doubtd tht very much . â€œso , â€ ? she said , â€œwe r on our own.â€ ? iranelection 
my last twit was about 4 days ago ! internet is down @ dad 's . so am currently @ mom 's plc . back home at dad 's by tuesday evening , i guess . 
it 's sooooo early ! ! ! i got so little sleep too it 's worth it to make my dad happy though . happy father 's day to all the dads ! ! ! ! 
so alex , what happens next ? i too hate being & quot ; in limbo & quot ; . sometimes my heart is warmed and others my guts wrench and my heart beats fast . 
i ` ll get out of the computer now . good night twitterland ! dream of me . 8- & gt ; i think school will be boring tomorrow , a lot will be absent . 
yes , you spell it obituary ... why ? ? sounds sad ! and i have no idea how old he was when he died ! ! read it like 10 years ago ! ! xxxx 
fever , main happening of the day i 'm not able to do the things i 'm obligated to do so . well .. for me , & quot ; get well soon. & quot ; 
happy fathers day to my dad ! ! ! i love you very much . woke up w/ a migraine so i am not going to church today . i always get them , hate it 
iran & quot ; my loving sister , i wish you had closed your eyes when your time had come ... the very end of your last glance burns my soul ... . & quot ; 
oops , i meant 15 out of 17 days of rain ! rain damn it , rain ! ! and i mean 17 out of 19. i m using the acer and the letters are small 
my username is & quot ; l4flare & quot ; , not & quot ; 14flare & quot ; hehe . easy mistake to make . i might have to call the animal rescue folk soon.. 
q : can i log in ym using username ? help ! i 'm out , btw . 8am class tom & amp ; i 'm still on p37 of a 57-page article . deyum ! 
i think i 'm getting sick again . nooo ! i was doing so well . fr . roast , fr . bread w/ pnut butter & amp ; blckberry preserves , cherries . yums . 
im sad cuz my phone wont work while im out @ the sea . what am i suppose to do ? im gon na feel naked . i already know it . twitty or email me 
can i go home now ? ? , i 'm bored and i do n't want to fix the mens underwear . i have no one to talk to , everyone is sleeping =\ haha . 
my drunken tweets are annoying fml . carla 's phone is off & amp ; i 'm supposed to call her , maybe she did it on purpose . & amp ; natalies ' still sleeping 
there was a fly in my room i hit it , it twitched , i sprayed it with axe , it twitched , i tried to move it with a fan . it got up ... 
just wished my dad & quot ; happy fathers day & quot ; ! hope he heard me in heaven . i miss him . you do n't know what you have until it is gone.. 
happy father 's day to my hubby - great daddy to his three little & quot ; birds & quot ; ( as he calls them ) . too bad you have to work today ! 
happy fathers day papa ! ! ! i miss you so much ! ! ! ! i lahhhhhhhhhh you ! ! ! ! lah lah lah my daddy . i miss him to the max . 
happy father 's day ! i love my dad ! he 's at work right now i could n't even give him the versace cologne i got him . i have to wait , ugh . 
how do you rest a foot with a pulled muscle in it when you need to walk everywhere ? ? ? i have no clue how i did it but it 's a big problem ! 
need to wake up in 6-7 hours , gon na read a bit before i go to sleep ... still way too cold.. & amp ; it 's 2.13am.. time goes by real fast lately . 
i still have n't seen & quot ; up & quot ; yet . kris went and saw it without me luckily , she liked it so much she 'll see it again with me . 
my hearts a pounding , went out to pick up sticks so i could mow and found a snake ! ! ! ! ! ! ! ! no more laying out in the yard for me 
'opps ... .i meant & quot ; i appreaciate eveyone who is now 'following me ' on twitter ! ! ! ! lmao . i just woke-up so im not on my best typing skills ! 
just woke up . had taken a morning nap . do n't want to say i 'm & quot ; tired all the time & quot ; these days , but seems like i am . 
my mom just yelled & quot ; no doctor who ! & quot ; and i fell out of my chair . they 're having a scifi music concert ; no drwho music . apparently . 
he was only three , but still . his mom was there and i know it 's a place for kids , but still ? ! i was so frustrated . so i finished yoda ... 
i feel like i 've been working out like crazy . it hurts to be this sore . it is 6 am & amp ; my aunt is bringing breakfast . i just want sleep . 
... the video is totally worth it , but my cousin and his & quot ; genius & quot ; self are trying to get it off my phone he 's been tryin for 2 days 
omg ... i need to be put out of my misery . head hurts , throat really hurts , nose runny , body starting to ache & amp ; i 'm at work . craptacular ! 
just found out that & quot ; pup 's & quot ; mom is in the hospital with heart problems . at least the have a good cardiac care center at st. luke 's cr . 
**** ( wont say da name of da person ) but **** i cant belived ur acting the way u r ... all i can say is peace be wif u and god bless u x 
oddles of noodles 4 snack ! thats not no damn snack ! i had 1 cup of cereal & amp ; fruti 4 lunch now im having cup of noodles - salad 4 dinner ! ! 
consulting 4 mfg . 100f outside . a/c not working . had 2 explain namular vs. turbulent air-flow to a/c & quot ; guru & quot ; . no wonder it 's hot in here ! 
are you gon na put the music video for & quot ; hey & quot ; on itunes anytime soon ? i really want it on my ipod , but it 's not on itunes ! 
well ... they had a swim team practice so we had to leave early going to k & amp ; w ( i feel like an old person lol ) with mom in a bit . 
ok why do i feel like u r breaking up with us ? any moment now i am waiting 4 u 2 break out in song & quot ; it 's officially over & quot ; 
we 're going to china , we 're not going to china ! we 're going to china , we 're not going to china ! at the moment we 're not going to china ! 
k , so i totally missed the date to apply for student loan funding ... shiiit . i do n't think i 'm gon na get it in time ... if i get it at all 
& quot ; the world is changed because you are made of ivory and gold . the curves of your lips rewrite history. & quot ; & lt ; 3 and yeah , am still sneezing 
ok now that there is a video for & quot ; best i ever had & quot ; i will be getting a new ringtone ugh why did i have to fall inlove with that song 
i still have n't put the songs on my ipod . i do n't know how . stupid itunes ! are n't i supposed to sync them ? cause it wo n't let me sync . 
last night , it was more on my left eye , but now it 's my right eye ! ! talking about how i look like i have a black eye ! without the black . 
i 'm so sad to hear about jon & amp ; kate 's divorce ... i mean what 's gon na happen to their 8 kids ? that 's gon na be a sucky custody battle 
walking to the park to go workout & amp ; hoop ... shit had to wait till the sun was down , it was too effin hot ! lol & amp ; i 'm still sick 
are you gon na put the music video for & quot ; hey & quot ; on itunes anytime soon ? i really want it on my ipod , but it 's not on itunes ! 
i 'd love to add you , but if mix twitter & amp ; fb , i 'll have to start censoring everything i say here & amp ; that wo n't be any fun . 
too much homewooork ! i don ` t wan na doooo theeeem ! ( somebody help meee ! ( , do my homework for me ! lol kidding ! ) ) ) ) ) ) ) 
heyhey its dede . im so bored but im helpn my lil bro clean out his room and its a pain in the ass ! ! ! ! i stepd on somen and hurtd my foots 
i 'm so fed up . i going to sleep for the rest of my life , and only wake up for warped . that 's the one thing i 'm looking forward to . ah 
the window in my room might break in to pieces because of the strong wind ! : s i heard that the typhoon is now on it 's signal no . 2 , oh no ! 
lol u r a hot mess ! but still my fav here ! now we are only u and me when jess leaves ps : solstice manager was late again ! he got here at 11 
do n't wan na work i 'm so lazy . i just wan na lay and read my book . i would rather even go home and clean than work . i hope phone lines die 
cctv ... ... ... ... .paperwork ... ... ... ... cctv ... ... ... ... lunch ... ... ... ..cctv ... ... ... ... sack naheedul ... ... ... ... .cctv ... ... ... ... home 
uggghhhh ! ! ! if my birthday was in june instead of july , it 'd be in 2 days ! save the manatees and.. hey ! i 'm not texting ! : o *grabs phone* 
i hope i 'm not off that long ! ! but if i am , will do . hope weather there is as beaut as here , ca n't go for a walk though , bugger 
went to play on xbox live last night and realized ... i do n't have any friends ! ! ! anybody wan na add me ? tag : functioning & gt ; . & gt ; 
i want to cry 1 year , 1 whole year without ! i 'll tell you what im gon na seize the day & amp ; enjoy my next 3 shows like they are my last 
yaaaayyy ! ! ! ! ! i 'm going to hit a home run tonight ! ! ! ! pfff i do n't think so but i 'm excited ! ! ! ! ! ! ! 
swears to never get immobily ( i like the word ) fat . i 'm 8 ft from the fat , stinky lady in waiting rom & amp ; tummy is churning fight the folds ! 
jon & amp ; kate done after all them damn kids and 10yrs of marriage ? ! first jessica & amp ; nick , then kelis & amp ; nas ... aint nothing 4ever anymore ... 
there 's nothing you can do . i once saw a guy punch his dog ( fan of cesar m , i 'd guess ) & amp ; wanted to punch him but did n't ... 
mornin ' ! raining today so i 'll be on twitter for a few lol . omg trying to cook , just made cookie for my gf . i hope she 'll like them x 'd 
my mother 's helper is here ! my mother 's helper is here ! she 's playing tetherball with my kids , so i do n't have to . sadly , i have to work . 
he has the time to do whatever else , but he does n't have the time to come see me when he said he would ? i fucking hate him ! no i do n't . 
dougie , if you do n't talk to me , i 'll be forced go to your home and kiss you , hm . haha , you 're bad , you never answer ! bad ! 
dougie , if you do n't talk to me , i 'll be forced go to your home and kiss you , hm . haha , you 're bad , you never answer ! bad ! 
lmao ! ! ! ! ! ! ! ! ! ! ! i trying real hard not to put my head down on the desk and go to sleep..but my boss is in the office w\me 
about to laydown and take a nap . im sad this will be the first time in 6 days i lay my head down without my gf next to me . xoxox & lt ; 3 
your face in my mussy boom boom boom ! shoot im about to go hang out with the girls ! ! ! ! well a girl and her boy toy , dam i need a man 
wo ye yao quuu ! you spon me ah ? ! hahaha ! ! eee when is jianz coming bck ! tsktsk ! i wan na slp alr ! talk t you tmr ! hehe ! 
i just scared the bajeebes outta myself just now . i 'm listening to the saw ii score and it got all quiet then outta no where ! ! # @ & amp ; ^ . 
well i guess the storm clouds past no rain today boo.. an its sooo hot outside ! ! ! y must u play tricks on us mother nature ! ? ! ? ! ? ! lol 
had fun wit my buds last nite ... we watched new season of slat ( ! ) and jon & amp ; kate plus eight we love that show ! ! ! good luck gosselins â™¥ 
lol . i was way up on the 2nd floor lifiting weights . need to lose ... dog & amp ; me had goal to lose 20 by jul . he did it , not me 
cobra starship has a song called & quot ; pete wentz is the only reason we 're famous ? & quot ; well , at least they know what 's up . i miss midtown . 
sad because my dumb dog just killed a baby bird that fell out of it 's nest . and my mom and i had to try and put it back in . but it died . 
apple are annoyingly slow at dispatching stuff . got an order in which has been & quot ; prepared for shipping & quot ; went to & quot ; shipped & quot ; and now back 
and they take your license in illinois ? ! so i ca n't get it back for 3-7 weeks ? ! what is that ? ? ? ? ? ? aggghhhhhhhhhhhhhh . my first ticket . 
i am going to miss the beginning of the sox game . meeting at my church , but i hope god is on our side while i am away . go sox ! go penny ! 
is going to thank her daddy and in good faith for about to get this impala ! lol i see it , want it , get it ! ! c'mon daddy do n't let me down 
do n't boom me ! = ( ... & gt ; & gt ; slowly walking over to tj 's team & lt ; & lt ; , u losing me doc ! [ lol ] 
had 2wake up 2take the rental car back , go 2the library , & amp ; put gas n my car all cuz i got ta go back 2work 2nite i need a nite off 2relax 
worked all day today ... . i painted 2 benches , helped poor cement , & amp ; painted the rim of the pool ... .. then i swam lol ... . i got a sunburn 
& quot ; so we 're going to take advantage of you while you 're here & quot ; and give you 3 hours a day to leave the house & lt ; -- my parents 
i think pinky is gettin mad @ me ... *thinkin about the txt from yesterday : & quot ; you 're treating me like a 2nd class citizen & quot ; * ... .. feeling bad 
getting sims 3 tomorrow . i wanted it today but i could n't get to the store so i have to wait oh well 3 days left of school in jersey ! ! ! ! ! 
is wondering why do it feel so good to be in your arms ? why do i feel this way about you ? ? all we need is to be friends and call it a day 
disappointed in people who & quot ; do n't have the funds to see transformers 2 & quot ; ... guys we were supposed to be saving up for this one ! ! ! lol . 
but 10 yrs of marriaqe is deep son son ; aww ; feel like cryinq for em ; lol ; & amp ; dere 8 kidss . damn ii hate kate ; fukd up shxt yoo 
tooey s day ... love it ! ! ! ! ! that 's how i feel today ... how many cat 's ? we have four . had 5 but lost one last fall . sad 
awww . i 'm sorry . & lt ; 33 that sucks how you have to work so much in the summer ... are you gon na be able to go with me the 28th ? 
just saw kg lil miss could n't wait 4 me hey she 's 3 ! on lonely 52 back to k-town ... it 's been 2yrs and u do n't c all friends daily bu ... 
now this will drive me nuts ! ! ! why was i on jordan k 's page the other day ? i 'm sorry caryl ! i kept hoping he would be doing houston too . 
