wah i ca n't see clip , must be el-stupido work filters . ca n't wait 'till i get a 'puter . something else 2 blame ex 4. he broke mine 
kids are still sleeping and so is hubby ! now i 'm just getting bored . i need to wake them soon so we can eat and leave for vbs . 
my doggy 's home but not better . she has 4 medicines and can only eat chicken and rice . i still do n't understand what they said was w ... 
feels good to be back home . too bad i have a night class to go to soon oh well , i 'll be withso it 'll be good times . 
lunch time jam was fun erika & amp ; shads r great 1 day to be just as good now 4 some finger stretches 4 these tiny sausage fingers of mine 
and now she sleeps ! ! again ... ... i can see kittens moving hard in her belly but all she does is sleep , think i need the vet now 
stephanie pratt tells mtv news & quot ; the hills ' did not make me bulimic & quot ; /n4wl4 better but still & gt ; half the story is missing 
my song is on ! have n't heard it days `` remember those walls i built well baby there tumbln down '' ( halo , beyonce ) thinkn of y-o-u ... 
btw : this is day 2 & amp ; still no call from dell regarding my inspiron5100 ... i 'm quite disappointed . i 've been a faithful customer but ... 
got her to eat a few bites of food . changed the water and she still rejected it ! she 's laying down on a pillow in the kitchen now . 
i really like those cars ! when we have a kid ( just jad a m/c ) hes gunna get a tahoe gunna try in aug gain & lt ; /3 
i really try to get 8 hrs of sleep in every night , but it 's so hard to go to bed when most my twitbuddies are 6-9 hrs behind ... 
nice . i have it already . just to bad cod had given so few keys . make millions and pc users get it for free , but not xbox users 
i have a veryy hard bet with a friend i have to have 100,000 followers and she too : s omg i have to win ! but i do n't think 
i wrote my math tes today and i think that i passed maybe lol tommorow i have my art exam and then on tuesday i have history none on mon . 
freaking out about the amount of gifts i 've bought for cez . srsly do n't know if there 's enough yet what to buy the girl with everything ? ! 
is in a bit of a love/hate situation ~ i love it when i 'm with you and hate it when i 'm not think that sums it up really ! 
i have a veryy hard bet with a friend i have to have 100,000 followers and she too : s omg i have to win ! but i do n't think 
we would sooooooooo bid if it was in ca ! ! ! ! too bad we live so far away ! ! ! we love u guys ! ! ! ! 
damn it , i ca n't find my hfh dogtag necklace , either ! all those times when i said i would clean ... i should 've actually done it . 
you might say something to me ... if i had n't called you ... . you are the luckiest person that i know ! ! ! i have n't these lucky.. 
i have a veryy hard bet with a friend i have to have 100,000 followers and she too : s omg i have to win ! but i do n't think 
false alarm guys . i found out i work the worst possible shift tomorrow : 12-5. no haircut for me lolz . ( why does this happen every time ? ) 
was chattin to this grl 4 awhile . i raised co with 67 she calls button . flop 672. stack her kk for 700. she wont talk to me now lol 
& amp ; i know ladies ! not long at all i 'm gon really miss y'all ( tear ) anywho let me not start cus i will start crying ... 
not exciting ! lol . i found out i 'm the ra of 75 male residents & amp ; 10 female residents ! not cool ... not cool at all . 
wah gwan , brethren ? long time no speak ... lol , i ca n't believe i got to go through all this shit to get in contact with you . 
oh ok , i will add you when i get a chance to get on there . ca n't on this computer , it 'd freeze up for sure . lol 
hey d ! my bad , i just saw your message . i 'm trying to get to london , but i 'm grounded due to weather . ugh ! ! 
1800+ reviews of the new sirius app are in & amp ; about 99 % say without u they r not paying the monthly fee . app fa fa fa failed 
ugh ! we are trying so hard to get tickets to a meet n greet in alabama ! money is tight , call when you get close to gs ? lol 
i 'm just stoked to have a break , even if it is for only 1 week ! unfortunately that 's all the time off i can have at the moment 
i 'll never give up . one day , one of them will reply us ! cant believe you 'll be travelling on saturday ! i wan na go miss disney 
what 's up twitters ? ! ! god ! i 'm soo tired spend the hole day & quot ; shopping & quot ; but i did n't anything ! ! 
mmmhhmm , you too caught up . do n't be hittin me up like you used to smh .. it 's already begun , i 'm being pushed to the side 
i went to my dr on the monday cus i had to have heart tests and my dr went nuts at me but im ok xxxxx i love ya xx loll 
why me why i was asked out to go the movies with older kids but thx to my mom and my work i didi n't my mom thinks its to late 
miss my hubby so much ! been married since monday and have n't gotten to see him since cause i live in oak island and he 's in ft. bragg ... 
the catalog of disasters continues . the plumber did n't run up so we still have no water and my mum and dad 's tv went pop ... no picture . 
my toe is sore , loving new laptop , iphone firmware , and it 's friday ! i 'm actually in adelaide for the w/end siiiick ! dentist app 12pm . 
i have a veryy hard bet with a friend i have to have 100,000 followers and she too : s omg i have to win ! but i do n't think 
sure how many times did i cry ? �� and i was just about to tweet saying how much i miss them . that weekend was so & lt ; 3 
im so tired my iron is like super low but i cant get enough im also cravin a steak like no ones business.. : * ( im gon na eat spinach 
bout to take a nap . became & quot ; that & quot ; person , the party pooper cuz of someone else . everybody parted ways cuz of me . 
my dad let him hit me and now im crying & amp ; my dad wont let me have my phone back i say u kidnapp me my fam wouldnt care 
big macs are awesome ! i think i 've had like 10 in the past 7 days . and i would n't mind another . i should 've got two . 
i just read your pm . the old one looked better , but this one seems easier to read ... ahh i 'm torn what d u think is bettr ? 
the plugin talon of aviary only take & quot ; screen shots & quot ; of a page ... but maybe some day will be very useful ( hope so.. ) 
aye . it fills me with misery . it 's happened to me before but i forgot about the limit on there . now i have to wait ! gah ! 
yuck ! i drive a lorry for a living . when i crawl out , i usually have my wife or daughter drive me about town . need new job . 
arrrrrrgghhhhh ! again , i truly hate this essay . i 'm gon na die . and all because i got late at school , and it was not my fault 
oh great ... work wants me to be at the at & amp ; t store at 7am to pickup 3 gss for the execs and none for me ohhhh ../lnp58o 
i wonder who it is that keeps calling me private and hangin up . i be real anxious to talk too i wan na kno the suspense is killing me ! 
ughhhhh - is it friday yet ... and is it pay day yet ... i hate being broke ! ! ! a whole nother week until i get paid again ... 
makala was beautiful but my poor day went down hill , but once again was reminded that i have amazing people in my life . thanks m & amp ; d 
i do n't know ! i 'm so sad . i totally saw the line and wondered what it was , but did n't want to cross the street . haha 
i give up on the denver broncos and other things . i figure it is all pointless my heart is broken . no broncos tickets ! & quot ; - ( 
wow , i already say that ... but i really like ping pong ! i loved to play it , but i do n't have much time to it these days 
hahaha ! what 's your ram ? my pc and laptop are still 2gb . i might upgrade pc to a 4gb soon . my macbook 's still good at 2gb 
i wish i could go ! but i have to study for provincials the next day instead boo ! if you 'd stuck to the 16th i would 've gone . 
yeah , but so far away ! and i am so sian to study . wah you going to buy food . o_o i thought you had food at home ! 
i need to get on here more often so my secret crush notices me ! but i 've been taking care of my boss ... she 's not doing too well 
had a great day with the bf . lunch . shopping at camarillo . then wanted to watch hangover afterwards , but he had to go back to work sucks . 
i may buy some already started veg plants . i have seeds in fridge ( 1yr old ) hmmm may not sprout . ( i 'm not a good gardener ) 
my cousin is on her way from la - only her second flight ever . poor thing is delayed because of the rain . not getting in until 2 a.m . 
just got a new house 3 weeks ago . husband just got laid off ! ! life sucks ! i 'm tired of sleeping on the floor . no furniture ! 
fuck you final cut . fuck you . the force quit wiped my save file too , backup had 30 mins of edit gone anyone have fc probs since update ? 
no , i 've missed 9 1 for a wedding , 1 for school , 6 for peru : ' ( and yesterday 's for summer camp ( basically work ) 
i 'm up for it ... let 's go . right now . i went in hs but it rained when we got there i 'd love to go back ! 
and the fact that some people were supposed to help me with a cover letter . but seriously , you both flaked on me ? ! i 'm honestly shocked . 
alright i should go to bed ... i have cakes to bake in the morning and ca n't even have any myself sucks ha ha ... night god bless x x 
i 'm going running . i do n't care if it 's raining . i ca n't stay inside anymore . it is supposed to rain in nj for another week 
it upsets me seeing how kewl soldiers & amp ; secret agents r in movies & amp ; how easy they kill jerks like him , but it 's all false 
the spanish exam i wrote today was a fucking nightmare . we were never taught us how to say & quot ; kitchen & quot ; in spanish , man ! 
i am so ready to get off work . why the hell am i still here ? ? ? i 'm tired as fuck , and i miss my baby /7r99s 
did you buy the bag ? ! for some reason twitter wo n't send your tweets to my cell ? ! so i could n't tell you to do it ! 
must hurt hubby - scratchy throat , burning eyes/nose , all his fault ( he has a cold ) . so much for fun 1/2 day vacay had planned 4 friday 
that 's never good . if it lights up , but the computer does n't see it , it may not be terminal . you 've probably lost some stuff . 
is sad her fat kid friend angie is gone for a week ! so many places i want to eat and no one to eat there with ! double sad , 
i 'd like to go out and explore and enjoy boston , but i have to stand in this long ass line til saturday ! ! ! ! ! oh man 
i 'm mad that chip wo n't buy me a dsi . i bought him a fucking xbox 360 ten days after we started dating . i deserve a gameboy ! 
grrrrr ... .my eye hurts ! ugh , i was sleeeeepy those kids wear me out ! ! ima just chill for a while and watch t.v with my mommy . 
gah ! i ca n't hook my xbox up to the internet ... probably due to the access codes we need to insert before going on for the first time . 
haha it ! thats him alrite , it ! yes i almost cried ! and abba ! ! haha tats weird but u can only change the girls clothes oh well 
hills in kansas ? but kansas is flat ... but now my mom wants me to go there tomorrow , but step dad says no , i 'm stuck in btwn 
bummer , bro . warped needs to hurry up & amp ; get here ! we have so many things to do ! marriage , beat downs , crowd surfing ... 
so i finished my lost marathon last night - roughly 80 episodes in 3 months - now i need more . abcs site has only last few from season 5 . 
why the hell does n't grover have an auxiliary jack ? ! ? ! ? ! new ipod tho ... just cant listen to it in the car i guess . 
chalk & amp ; tablet ? i used to hate getting their job app 's in their spidery longhand , for jobs like & quot ; jnr receptionist & quot ; 
i think it 's my phone , i tried to do v2.2 or whatever it was and it did n't work either . i think i 've dropped it too much 
just ate aparugus and didnt even know it . made me not wan na eat anymore ... and it was in the best tasting one too . still bomb as fuck 
oh shit . how the fuck did i miss seeing that we need an outside source for the last paragraph of essay 1.1 ? now i have to rewrite shit . 
still looking on an answer for the tax ... my bills are $ 1.85 shy of $ 99 before tax ( after tax it 's more ) please reassure me ! 
temp is now 103.2. time to break out the advil . do n't think i 'm going to sew tonight like i planned . just gon na sit and shiver . 
still looking on an answer for the tax ... my bills are $ 1.85 shy of $ 99 before tax ( after tax it 's more ) please reassure me ! 
i am dying 2 use my damn computer already ! i want to sign up for blurb and scrapblog so badly ! and play my sims 3. i need a life 
i 'm not going to the concert but no problem , i 'm excited at the same way , because you will be here , at brazil ! tk always ! 
i 'm going to see my sick friend west . he stayed at my house a few days and now he 's sick . i say it was the mold ! 
no kidding . i marked it on the calendar to book on the 16th , but then a midterm got in the way and i forgot . no canoe this year 
it 's chesney and bianca here on the bus we had maccas yews and there was hot guy there can life get any better ? going back 2 school bye x 
i 'm so bored ! i 'm coming home soon . yay to see ! boo to leaving adam it is all for the best though ! & lt ; 3 
-- i was thinkin the same thing about you ! ! u do n't call me either.. i miss u and ku soo damn much it sucks- hang out w me.. 
starting to part out my car some more . did n't think selling my parts would be so hard emotionally . i 'm gon na miss my lumpy 500whp power . 
my ability to fit my foot in my mouth at the speed of light never ceases to amaze me . i was apparently a child of korach in a past life 
cnt read ! soo hungry last thin i have was popcorn 7hrs ago blah nothin to eat n my uncle is just downstairs his a butt if only i had money 
do n't lie ... .you know its some funny shit ! i missed the last ten minutes but i can imagine how it ended . i 'm pretty good with that 
no i just had a really bad day . & amp ; the worst sun burn on my back in my life . you can see the bow/string line d : 
i love true blood . i ca n't get enough . it is so addicting . why are all men that play vampires so delish ? i wish i was delish 
so i have decided i am going to discontinue my service ! sad , but true i am ! when idk yet ... got ta spread the word to fam ! 
this is so overwhelming.. feel sad , wan na cry ! just dont understand you ! .. yes , you ! .. whatever , you are never gon na read this 
man i 'm so bored . finally got wyatt to sleep but now i got nothing to do . and i just rememeber that my brother is moving back in today 
we had to put him down a while back . i guess it 's been about 2 months ago i just have had such a hard time getting over it ! 
no ... it 's not the dancers it 's the routine . i am not a fan of shane sparks . his routines are always hit or miss..emphasis on miss . 
sigh that sounds horrible . but in our world it does grow back ! ! that i can assure you of ! 8:30. i would n't miss it ! ! ! 
nice nice ! ! online or disney channel ? ? and omg you 're so freakin lucky ur gon na see them on sunday ! ! im soo jealous ! ! 
trey just farted , but i thought it was mark..it was so gross ! lol *off to check his diaper* ugh , why couldnt i have had a little girl lol 
jk , i would n't trade my little man for anything my men are fartin ' men . someone get me a noseplug my poor nose will be dead soon . 
ome ! a few hours ago i wuz in a car wreck with my mom and myself.. fortunately were both okay but i am a nervous wreck right now.. *sigh . 
sytycd worst lip syncing ever . well maybe not ever , but it 's b.a.d . plus i think my guy is going home . he had the worst solo . 
, i have used the tinkyada lasagna noodles to make veg lasagna . yummy . i was n't able to open ur link i did pull up ur web site . 
oh , i 'm so sorry ! it really drives the feeling home , that i am very lucky that max is okay . what a bad week for kitties . 
i know ! their tango was n't that bad ! i get so mad when the judges praise kayla all the time and leave max out he 's so good . 
not even after smoking for 3 day would i tap that ! ha . ahh today was hot and i worked way to much twitter is being gay ! ! ! 
i guess if i try to explain that i did n't know the spot was handicapped and did n't see the damn sign , no one will really believe me . 
at kellys hahahhahahahha i have psoraisis . not really . but im itchy and i want to chop my arms and legs off . sl ; dfkjajkl ; sdfjkl ; sdf 
oh my godddd . just lost the ebay bid to bowl with white tie affair , hit 160 $ too late , winner 157 , i would have one . fmlllllllllllllll 
wow i havent been on all day ! i got my dolce purse i wanted ! soo cute ! tomorrow is our last day on vaca then we drive back saturday 
going all by myself to atb 's gig tomorrow at pacha from boston to nyc.no one wanted to go with me oh well.. ca n't wait to see him though ! 
i am a cowgirl at heart though so i 'd rather be riding horses or bulls . used to have horses but my asshole dad took them in the divorce . 
i love my g1 phone , sorry iphone you still win for ipod and better battery life , but for everything else ... . : / even with yr new update.. 
if anybody see a princess called jess say it that i miss her lovee n i losin ' my mind without she i need she i cant breathe jess miss ya 
for once ... i tried to do something ... i was supposed to ... it ended with me almost forgetting to watch jb & amp ; to get nothinm done ! 
talking to justina , taylor , & amp ; trying to get ahold of sammy , but no luck had a great day . how was you guys ' days ? 
well ... finally gon na get high 80 degree weather in chi town but there 's also gon na be a lot of rain and thunderstorms . i need to move 
i wish i had jumped on the xbox train sooner . i 've dumped my ps3 for an xbox and all of my friends have high gamerscores . mine is 35 
how is it that blackberry 's dont have wifi , so that will not be an option to buy , htc diamond2 may also be an option but that has windows 
gon na see you tomorrow night in mansfield ! ! i ca n't wait to see the show but i reallllyyyyyyy wan na meet you ! ! ! ! ! ! 
stupid mmvas are only on in canada what did i do to your heart ? did i break it apart ? *clapclap* did i break it your heart ? ~jonas brothers 
i 'm dead tight she 's havin a good labor ! ! ! ! ! i was wildin lol.. wow..once da head n shoulders r out ahhhhh relief ! ! lol.. 
awww thanks ! school is goin well ! its the end of the summer semester so i have a lot of stuff 2 do , what im about 2 do now 
wtf happened , jtv is down it keeps telling me & quot ; it 's temporarily unavailable , please try again later & quot ; . i 'm missing the waterboy 
went to jazz tonight ( still checking bags btw ) , got their 'reasonably priced ' house white & amp ; it was the most tasteless wine i 've ever had 
wish i had a chance 2 get a face to face addition for & quot ; the last song & quot ; just guess dat wasnt 4 me maybe next time 
okay , i 'm just getting to bed now so sue me lol ! i 'm freezing though ! got my winter throws out on my bed it 's that cold 
i have a love hate relationship with van , it shuts down if you lock it with the remote but open it with key . thinks u r stealing it . 
great the power went out . . . . .again grr it better b bck on by mornin but considerin its late it b okay 4 now until morning ! hurry 
i made pickled eggs tonight . i wish i did n't have to wait so long til they 're done never tried one before , hope my improv recepie is good 
oh trust . i love them too . i 'm too broke for a lunch date unless i can just bring my lunch over to hrc . does that work ? 
k where should i go then ? ! lol . i 'm actually being serious ! ! i have to move on tues and so far all by myself ! ! 
dwelling in the past ... 2 years ago i would have been one of the first people he would tell news to . now , i hear it from others ... 
missing my baby . ready to get a job and ready to be done wit school . not ready for my bd to leave when i go back to school -star* 
home from the beach , just a few more days of vacation and then back to work ... i bet i 've got a few hundred e-mails to catch up on 
looking at pics from back then makes me my hair was so healthy then . lesson : when u encounter bad drama dont take it out on your hair ! ! 
misses talking on the radio . i was listening to my old radio shows today and almost shedded a tear . i need to get back on the airwaves ! ! 
now it 's the moment that i say : stupid double who look exacly like him.. nd hang out with & quot ; her & quot ; on a motor sky 
omfg . 80 degrees in sheerboredom tomorrow . and almost 90 where i am ? holy shit ! but stormy & lt ; & amp ; love ; & gt ; 
: no becky , possibly no vj . i agree - good chance 4 victory 1 for the libs ! finally . but sad not to see vj at msg . 
omg ! i miss bryce so much ! and my new fave song is if u seek amy ! and my shoulder is messed up from too much vball and softball 
lmao ! ! ! i know he 'll get over it but he 's really making me feel badly like i feel like crap right now cus i let him down 
i feel really bad i told justin to come over ... then right before he was supposed to get here , i told him i was too tired ... oops . 
but i am glad u got in touch . i think it is wrong to trash in a backchannel . i did that looking @ broadstuff now . gud stuff ! 
hey guess what comes via fedex early tomorrow ? my iphone 3g s ! hey guess who 's going on a road trip even earlier for 4 days ? me ! 
mayne , said that my mommy only loves me because she has to ... & amp ; & amp ; only when she wants to . she 's so mean . 
hey , can i be in top friends on your myspace please ? i just want you to know that it 's hard for you to see my comments ! ! 
finished drilling for the night & amp ; time for bed . pretty early for this night owl ... under the weather ... all this rain is getting to me . 
all of these public figures are trying & amp ; succeeding in breaking the 1 million follower mark ! i just wan na break 100 ! ! ! this is depressing 
i mean we hardly see eachother , we hardly talk . i miss you . i miss the way you sound , the way you feel and the way you smell 
curled my hair , and burned my leg with my curling iron . now i have this nasty mark that i know wo n't go away ouuuchh ! it burnnsss ! 
it 's 11.34 am . thats close enough to noon for a drink . just one this time . not 5000. i dont think my internal organs like me very much 
i 'd get one , but the monthly bills are way to high for me to justify it . i 've been looking for a new phone for a while now 
but is sure is nice to be able to pay for stuff ... not that i 'd know anything about that ... on second though , i hate money too . 
dammit . if i 'm awake right now , i 'm gon na be awake for the next several hours . why do i have to be allergic to ambien ? 
i feel sick ... idk what 's up with my eyes , head and sinuses ! ! i hope its not another sinus infection ! ! ! ! ! ! ! 
my husband is ! he wanted to be a pilot and right when he was at the end of trg they tested and he could n't fly because of it ! 
for real , i 'm seriously bummed that i have to work tomorrow and i 'm alone , so you know i 'm going to be swamped ! woah is me 
http : //twitpic.com/7rtkx - i was looking thru pix from december , and saw this one . i miss ashley . she moved , but rachel ( in the middle ... 
just realized that i have zero files for several sites i did . : :dies : : : :throw up : : and i spent so much on the data recovery 
cassette ! we came across some in my storage shed , & amp ; my kids said & quot ; what is this ? ! jr.hi fit into a shoebox . 
if i had given up when things got rough , i would n't be here , now . please cheer up , mate . it wo n't rain forever . *hugs* 
that was a fake musclenerd in the comments hah the & quot ; release date & quot ; we put on yellowsn0w for 12/31 really taught us a lesson about etas 
yeah i have to watch last nite 's ep b4 i do that ... btw watched 2nd ep of top chef masters , it only makes me miss top chef . 
yeah , i know , that 's the problem ! i 'll be in church sat la haha , probably after service ? cos i 'm on ministry on saturday lol 
, took your advice & amp ; made my point . did n't get the response i wanted but i expected that anyway . hope you know what i mean . 
stuck in dallas for the night i thought i 'd be sleeping in my own bed tonight..but there are sleep number beds here at the hotel . i 'm a 5 
oh my gosh ! i am out of townnn , dang it ! i am with my dad in okc for fathers day , i wo n't get to see you 
my cell phone ? what the heck can i do on here except twitter when i 'm sad & quot ; internet window shopping & quot ; soothes me . lol 
had a good night , but it still doesnt trump last night . i miss you like crazy . i 'm glad you 're having fun , but come back home 
gah ! missed the listener on ctv cuz i thought it was later on than it really was . now i have to wait until 11:00 to watch it on nbc 
donnie ! you def are inspiring ! went to see you guys 2x , scranton & amp ; buffalo but did n't get the chance to meet you next time ! 
ugh , everyone has now gone to bed and i ca n't watch it gaaaah . i hope it comes on tomorrow ( who am i kidding , its braaavo ) 
sorry babe ! not making it to 2-keys ! have n't felt up to it all day really ..u girls enjoy urselves ! see u at the gym next wk ! 
my fish like died ohh well i have a water frog and its like soooo cute ... .in ur face ! ohh and ya its name is warrior because its living 
breaking up with my iphone ! she 's good but i 'm leaving her 4 a younger , faster iphone tomorrow . come to daddy 3gs ! ( via ) fb 
well , off to take a bath , then bed adn up again at dawn . not working this weekend . i 'll have more updates then . good night ! 
my phone was n't getting tweets jamie did well ! ! you should ask her about her im ( it was good ) . i have no idea who won ... 
is about to delete my twitter account . i 'm not seein the fun in it . i hardly have any followers n no one hardly ever responds to me . 
i figured it was , but it 's so inexpensive ! i do n't have the money to get the d-slr i really want. , which is like $ 1,500 . 
you 're show was amazing ! i just got home from it . i wish you guys could 've come out to see us but there was a noise complaint . 
you would post these lyrics -- hah ! i am in love with this song ! ..i really wan na go back -- before the storm . -- boys suck . 
oh i bet not ! you always are a welcomed sight around here . i 've really missed you . but then , my fault too ... i 've been busy 
i think i have to get up early again tomorrow . i have two shows and a photoshoot tomorrow . but my baby guzzles gas so it 's worth it . 
went to stores looking for jewelry/shoes for new dress , but no luck ( for thrifty me ) . i 'll have to use what i already have-not as fun . 
gettin off for tonight , going to watch a movie or some e ! looking at more colleges online tom . p.s . is it just me or is summer dragging 
so la la decided she should shave the side of her head too huh ? i got news for you babygrl . urs not gon grow back fast as cassies ! 
i ca n't believe my best friend who never leaves her house got a job , license , and a car before me . i 'm extremely jealous right now . 
im scard jenis mum jst pt 0n a l0w cut t0p ad said l0ok grls my cleavage isnt wrinkly yet ! aaah ! i dnt wana kum bak 2 jens h0wse 
aww , i miss two buck chuck ! no trader joe 's in wichita ! you make grad school look so glamorous ... wine and lasers ... : :envy : : 
can i have some ! i leave in like a day for colorado . i will miss you dearly . idk how u going to college and me here will work 
very sad . he was even wearing a helmet , in the middle of the day . will have to wait to hear what happened . a worry to riders . 
jb on larry king ! wow joe admitted he has a gf and so did kevin yay ... and come on we all know nick and miley are together again . 
restored , lost all of my data . just perfect . i do n't know if i 'll be able to recover my contacts so please send me info peeps ! 
~ happy not b'day ~ didnt want to spoil your day ; now i tell you : really you are in the second day of your age year ~ bummer . 
so my grandpa has a lady friend sad , i miss my grandmom a lot , guess he has to move on as well ... .rip grandmom.. miss u so much.. 
i 'll turn right into your arms & lt ; 3 i want to so badly ... but if i turn right i hit my wall ... where are you ? 
it took me 3 hours to read through bio once i am so fucked for this exam , going to wake up at like 6 to study all day til 12 
vegging at home in my comfy pjs . prayinggg when i wake up there will be sunshine . 3 weeks straight of rain on the east coast . not cool . 
my best friend and i have decided to rewrite peter pan . it 's going to be amazing , but tragic , since peter pan is actually a dead child . 
yay ! more 48 hour film festival tonite . group e best = emerald , zosia blue , death of a ghost . seems like a smaller crowd than last night 
i wan na be there . i would not study but it 'd be worth it lolol . i miss ya lol i was here sayin trah lets go to krissys 
so why is n't tweetdeck showing me the little & quot ; in reply to & quot ; link ? or where did it go ? it was super useful . 
ok so sleeping after 04:00 didnt work . it 's 06:55 now . might as well get up and get an early start at the office today . happy friday ! 
is sad that school has to be over soo soon ! ! ! i dont wan na go to 6th grade ! ! nooo ! ! ! ! : ' ( 
oh fuck ! ! ! just saw a car burst into flames and i 'm pretty sure there were people still in it because the smell of the fire was off 
just an email saying i won a chance to get subway series tickets , then i go to buy and the only have $ 100 seats left , no thanks . 
my & quot ; family & quot ; is being torn apart . i 'm losing all my friends . i 've never felt this confused/bummed out before . ugh ! 
finish quickly ! enjoy but almost did not understand ! : $ i have to learn english ! somebody help me please ! : \ ... i 'm concerned ! ! 
akshully creating some playlists on itunes ( never did b4 ) . so far i haz : and & gt ; and & lt ; 3 think it means somefink ? 
- hi nathy ! its great to see you too ! i 'm so sorry to hear about diddy ... maybe we could catch up one thursday for a coffee ? 
so i 'm really curious to know what 's wrong with u ! ! hope u 're ok..enjoy the night my love ... i really do n't know what to say 
i 'm jealous.. i have class at 8 am.. anywho.. remember that exclusive & quot ; stanky leg & quot ; choreography i taught you ! and hi mo ! lol 
long hurting day today ... i hate you low pressure systems . i really hope this weekend goes well , i need some fun ... all work and no play . 
hahahaha ! do it . i love halloween & amp ; dressing up but according to my mom i 'm too old *rolls eyes* i do n't wan na grow up 
is watchinglive because she is hot ! ! ! and she is the shittt . & quot ; a biggg shitttt & quot ; but idk what that means . lol 
ha just to clear this up : i 'm not talking about p.even though he is my bestie and he 's really sick right now get better cuntboy ! beijos ! 
yeah i go tomorrow party ♥ soo many boys and music , and dance ! amazing ! miss you bffl & lt ; 3 glg 4ewalife & lt ; 3 www.girlicious.gportal.hu 
ummm it 's been rather sucky i 'm bout to go chaperone a feild trip to the zoo . but i did get to go to florida ! ! yay ... 
i guess it 's time for bed although as always ... . i 'm not tired ... .. so i guess i 'll just watch tv and hope i fall asleep 
why did ronark gm change again ! ! ! ! ! bellathys is perfect gm for ronark ! ! ! good luck new gm ( i do n't know who ) 
that 's nice ! but for most of us who like working but do n't really & quot ; love & quot ; it , working on sats is a punishment 
i was reading up on the iranelection which led me to their language which led me to try and learn at least 1 word . i realized it 's hard . 
hahah i just got highh nigss going on a camping trip on the weekend there better be a pool , shower , and a place to plug my charger in . 
i do n't like when people bring a subject up but do n't tell you the rest cause its a secret . it makes me sad and anxious to no . 
seriously do n't get why max was eliminated or in the bottom 3 ! ( kayla was b/c of max ) have a feeling all my picks are way off sytycd-fdl 
i guess he 's jusst not that into me ... ugh i guess u win some u lose some ... wutever who likes to be tied to one anyways ? sigh 
ugh . just got my schedule for next week . i 'm working the weekend again . why ? i told him i 'd rather work weekdays and not on sundays 
it was cute ! and your mom is lucky ! i really like cake & amp ; missed my opportunity to have some at my grad party because i was sick 
... im on that jack nicholson from & quot ; as good as it gets & quot ; -type ish . ocd is nothing nice to have . true story . 
haha no : l lol maybe i was over doing it lol . but they 're like scared to fly to america because of 9/11 still so i ca n't leave.x 
karlee was talking to me once about her mom and she said & quot ; sometimes i ca n't sleep because my mom cries so loud at night & quot ; 
omgomgomgomg . my parents were asleep when i got home ! i have a feeling that i might be getting & quot ; a talking to & quot ; later ***zachdj*** 
7am and i 'm awake getting ready for my 12 hour shift on results day ca n't decide whether to get mine at work or wait til 8 ... ... ... 
i thinkis n't the only one who 's tweets got deleted , ca n't find some of mine oh well , too sleepy to worry about it now , night ! 
ya sadly that 's because i 'm moving to another house so yeah we are moving today , but i 'll try to got to my couzin house n ' open 
im mad ... .i just heard that robert pattinson got hit by a cab because he was running away from his fans ! ! ! ! people need to lay-off . 
tomorrow is my last day at camp . time flew by so fast ! ! ! ! ! ! ! well for now its goodnight ; ) xoxo big kiss *riss 
& quot ; oh my god , your thighs ! & quot ; is not the most reassuring thing to hear ... my legs are swollen way bigger than usual . 
that 's great ! my bro has drank out of the cup , it seems everyone has but me . i 've seen it from afar but not close up . 
just now getting to bed . miracle league friday and saturday , radio show on sunday . tis the season for busy . wish it was for cash as well . 
you should perform for people younger than 18 too in nyc ! ! im living here but i dont get to see you cause im 16 ! so ? ? ? 
nobody has been reading my tweets . ok i 'm sorry i cant say that with a straight face . lol . tweet . haha . what a funny word . 
so i have new hair straightener and new makeup but no car still a few more days until i get it back . looks like it 's more tramming for me 
just finished episode 8 ca n't believe cassi is still there ! ... i want 2 see the next one soo bad , i have 2 wait till wednesday or something 
uhm ... u can eat the noodles i never got to finish make this a.m ... sucked so bad i forgot to eat before i left , had to buy food 
i ca n't sleep i 'm still running on your time ! yaz made meh stay up til 3 every morn..but its ok cause wed be rocking out 2 drew ! 
second time today my iphone has done that crazy & quot ; you are n't pressing the button but i 'm turning the volume down anyway & quot ; thing apple 
i hate it ! ! ! if i lived near a river i think i 'd throw it in ! i restart the stupid thing at least 3x/day-iphone come to verizon 
friday finally ! ! ! im taking care of the cafeteria today , then after work i will go see the hangover with a friend . a friend who is moving 
after school bff evening i 'll missthere i wan na see you soon . i love you with all my heart & lt ; 3. i 'm not anything without you 
i 'm riding this morning . looks a bit breezy out though , hopefully orla wo n't be too spooked by it ! not up for another mad bolt ! ! 
sounds like you 're going out on a bang ! say & quot ; hi ! & quot ; to la lunig ; we wo n't see her again until september 
nah no nerves hit , seems ur trying to hve a battle of the witts with me , i 'd love to keep going all nite , bt ur unarm 'd 
last exam today ! ! ! exciting stuff but i need to do it first and after ? i do n't really wan na know what 's gon na happen after 
oh no i hope you get some sleep . i 'm bad about staying up late especially when i do n't have to work the next day ( like now ) 
does n't understand ... it hurts to be hated so much ... btw , do n't let the glow die girlie ... hope you do n't hate me too night all 
thats what i thought . man.. me and my friend wanted to go see her but was not sure if it was the same one . text me foo.. no ... 
oh shit ... i want to go dancing in the upside i cant recall the last time my body has felt so relaxed and satisfied~due to touch & amp ; breath 
