oh ! haha ... dude i dont really look at em unless someone says hey i added you . sorry i 'm so terrible at that . i need a pop up ! 
man ... i wan na see transformers ! there was a big line outside the theater today ... but i have no money . sooooo ... who wants to take me ? ? 
super duper tired . and it 's only the 3rd week of the first week of camp 9 long weeks awaits us yaaay i get to go to the padre game nxt wk 
so not excited for transformers 2 now . wtf all the & quot ; blockbusters & quot ; i was looking forward 2 suck . except star trek & amp ; up . 
well im with 2 friends and one is going to stay to sleep at my house ! ! cause the other one ca n't but we 'll have fun ! hbu ? ? 
saw u & amp ; amna in my dream last night that u guys were here again & amp ; we were having fun again ... ohhh missing those moments a lot . 
omggg . are you going to do that ? i never seen a group last though ! idk . i want to see more of you , whatever you do we miss uâ™¥ 
my mailing address is not my practice 's address ( & amp ; i have no access to mail there ) but bing wo n't let me enter 2 addr 4 verification . 
i 'll wait to see how much repairs $ $ , but prob will need new car . old one is '96 civic & amp ; it 's been lots of trouble lately 
my phone totally spazzed the fuck out on me , would not charge for shit , really wanted to go to kareoke tonight î ? ˜ i 'll make up 4 it fri.. 
sad , & quot ; how to make a syringe & quot ; is recommended above & quot ; how to make a syrup & quot ; in the google search bar . 
im not perfect my scalp is dry , my hair is unhealthy , i have a pimple , im bloated , my tan lines are gross , and im going to bed . 
haha ditto , and i 'd be the first casualty in any of the world wars & amp ; civil wars i 'm quite freaked out . i have n't touched micro . 
home from church . haha , finally attended my 1st binhi meeting . my nose still burns- damn allergie $ . fone 's back in service tho ! & gt ; ; ) 
home from church- haha , i finally attended my 1st binhi meeting . my nose still burns- damn allergie $ . fone 's back in service tho ! & gt ; ; ) 
i hate enter keys ! gah , damn things are forever in the way when i type . and i sent an update from my phone and it still is n't showing . 
wow , you send a lot of tweets ! i 'm not sure i can keep up i want to try since i am interested in local news , but holy cow ! 
finally going to bed ... my baby is in the other room in his crib , too big for the bassinet now ... so sad , i miss him being right n ... 
kalo libur gni , trs dirumah , enaknya ngapain yah ? ? cpe d rumah mulu ! i want to go out with my friends , but i do n't have anytime .. 
getting ready for school , but really im just on the computer lol i cba to go today but ive got ta hand in cw so , i guess im gunna have to 
gon na work out with my boyfriend now . i hope he does n't try to compete with me . just to let yall know , he 's twice my size . trandiamonds 
: th thot of takng nyc trains scares me . ppl w/ signs lyk : & quot ; i hav tb & quot ; ( coff coff ) . yikes ! germs ! 
i feel really odd now . i think i 'm falling sick . i feel like there is a fish bone stuck in both sides of my body and it keeps rippling . 
i dont think he wants to meet me , so i should just try and move on ... .i just dont know how to do it ! ! ! i am not cont.. 
yea ! ! ! ! i think i have someone to watch the dogs while we 're away . just have to kennel for 2 days instead of 11. no one wanted zhu 
hannah the us misses you . i miss youuu ! when you get back , you , me , aj , and sam boyd are souping it once more & lt ; 3 
so universal was awesome . kathleen lost her bag , then found it . then lost it . then did n't find it i 'm the only one that the sun bit ! 
i do n't want to sleep ... i want to stay awake talking all night ! i just ca n't get enough ! alas , work in the morning . tap tap tap 
well good night ! i have a busy 2 days coming up bff is leaving me for two day but she will b back and i also get to see my gf saturday 
up , awake and packed . waiting for jade to pick me up so we can go to breakfast . i dont want to leave , but at half 4 we have to 
tell me why i 'm craving , and making a grilled cheese . why am i on this crap so much ? right cause i 'm sick and have nothing better to do 
hmmm.why am i always up way to late/early however you want to look at it ? i am getting sick of it well i am gon na try to get some shut eye 
is frustrated with life ! it 's sad when u have the best job in the world and dread going to work in the morning . what is wrong with me ? ! 
they say hard work pays off , but i havent seen the fruits of my labor yet . they say patience is a virtue , all that got me is a blown face 
playing tf2 with uwe boll ... i 'm not going to go out and just say it but maybe he should quit his day job . maybe . argh he just killed me 
as a result of supper at 11 , breakfast is at 8. i will of course still whine . i do not feel refreshed , im still waking up tired . fail . 
& quot ; wanted & quot ; : no human being has the right to be as gorgeous as angelina jolie ; and why did they have to kill the innocent ratties ? 
i never read much of 'the host ' mind you 3pages is n't enough to get into a book is it ? hahaa , i fell asleep , and just been woke up 
i woke up from the deadly pain in my ribs ... ... i just know i gon na die ! cry cry cry it hurts so bad ! oh and good morning ! 
lol omg that was so cute ! ! i 'm glad i watched that game on tv , i hate how i miss things like that when i actually go to the game 
im so bored i dunno what to do if anyone sees this please call me or text me or something . . . even if my only 2 real people are pe ... 
f # * ! my main home pc just died , making weird noises , and it did n't come back up , and of course only partial backup done last night ... 
they dinged my doors twice and scrathed it . fckin a holes man ! ! ! ! ! ! ! ! ! i might as well be known as bad luck bo ! 
this is gon na be a looooong 2days . ca n't talk to gabriel religiously i miss him already . aw fuq me ! ! now i need something to keep me busy 
wonder if you ever read all your fans posts , it 's my birthday today , and i am sitting at home all on my own , as hubby is at work , 
going to lay in bed and drift off into sleep.. took a sleeping pill.. & lt ; 3 rest in peace grandma.. i love you with all my heart & lt ; 3 
earflap hat progresses well.. i might be & quot ; over-thrumming & quot ; though , which is a bummer , but oh well . anyway . i 've used all my roving 
my tummy is sad and poorly and hurty again today . i do n't know what 's wrong with it , but i do n't like it and i want it to stop 
traffic lu and me saying ( screaming in a sing song way ) & quot ; i scream you scream we all scream for ice cream & quot ; hate waiting ... . 
haha , yeah . but it was a long hair one , and it wasnt as hot as he is now all of them are up on the opposite wall though ; ) 
i never thought i 'd hate a jane austen book . but mansfield park is awful . it may be one of the few books i wo n't bring myself to finish . 
i feel really quite sick , so hae had to skip book return day and am lying in bed hoping i dont throw up i have a phobia of it i think . 
thanks god ... bumi stable & gt ; 1900 and bei also in good position . unlucky trub stay at 180 but it 's okay , i already got a lot from trub 
we hit 102 yesterday it gets 2 the point where you just peek from a window and say & quot ; wow , it looks hot out there ! & quot ; lol 
i 'm starving . not eaten this morning and i 've no cash on me . ca n't get to a cash point until 11:00 and nobody has any cash to lend me 
i wanted to go too but cant now i even told dominic cooper i 'd be going ( he hoped i enjoyed it ) & amp ; now i cant frigging go ! 
nexon america , and nope , not right now . sorry . i got lucky enough to get in at the right time . i came from a crap job , though . 
the human has n't filled the pool i 'm going to sulk and ignore her when she goes to work later . i 'm not even going to look sad . oh no 
did your dad think it was very sweet of me too ! ! ! ! oh , excuse me , i 'm only a fan ! ! ! ! i do n't count 
only just seen your tweet ! i would love a book of my work out , but , i 'm not famous enough yet so ... no book - yet ! ! x 
still has a sore throat , but i want to go get some random food in a-town , but i ca n't find anybody to go with me hello , hot pockets ! 
going to the school fun day today with my gals ! then going swimming i think if it turns out to be nice . 1 week ago was our last day in b 
i 'm so obsessed with fallout 3 ! shame it 's a rental but at least i get to keep it as long as i want ! yay for tesco dvd rental . 
: i know i know i am the one who needs it , anyway . it 's not that i do n't want to learn arabic or mandarin . i just prefer french 
ca n't seem to fall asleep . i have had something on my mind that i wanted to say to someone for two days now and it 's bugging me to no end 
ca n't seem to fall asleep . i have something on my mind that i wanted to say to someone for two days now but ca n't seem to find the words . 
trying to sleep as usual , have to wake up in 4 hours . house is being fumigated so i 'll be staying at the holiday inn in newps for 2 days . 
i 'm not feeling good today on my way to cologne - hope it 's gon na be as good as manchester ! ? going to twitter from the show ; - ) 
ohh sorry , i work on weekends too , meant to see i 'll love my weekend nights ... yeah that 's it ! fri , sat , sun ... no thurs unfortunately 
how do you know it 's not him ? i think it is ! haha , listening to should 've said no , hehe , tapping my fet cuz i cant dance x 
$ 800 + worth of tupperware covered in mouse poop . pop quiz , twits : chuck out or attempt to clean ? ? ? aaaarrgghhhhhhhh ! ! ! ! both prospects = 
i 'm gon na miss my desk here in the office ! today turned out to be such an emotional day ... i feel happy and sad to leave my office desk . 
ashley forgot her phone & amp ; did n't realize it till we were halfway to the airport . i dropped her off and tried to get back in time . no luck 
i want to dye ma hair brown but i am so pale and then i need more make up and this is not good for my skin.. but i want have brown hair 
went to bed at 12am up at 4am did n't have to get up till 6am , now to get my oil change that is 3 months overdue and then class from 11-5 
ahhhh , tell me why the day has only 24hrs ? would n't it be nice without need to sleep ? ? ? how many things could be done by the meantime ... 
seriously it will not let me follow her . i 've been and clicked follow like 5 times now & amp ; it still wont work i & lt ; 3 baking sfm 
none ricecakes left ! ! how can i have scrumptious peanut butter and ricecakes if there are n't any ricecakes left ? ! ? bah ! bah , i say ! bah ! 
hey katy sorry to hear about ur flu hope u get better soon ! ! r u releasing a new album any time soon ? i wan na hear more frm u ! 
gave corey his wake up call at 6:30 , khian is fed and cooing , collyer is still sleeping i wish i was i have a crush on a secret someone ! ! 
lovefilm just sent me the wrong dvd ! wot the hell is bodies : the complete series ? and it 's disc two ! not jarhead that 's for sure . gutted ! 
i 'd love to help out but it 's a little bit too short notice . if it was in a few days maybe ! sorry . any luck with the email ? 
oh how i love greys anatomy ! what will i do after the finale ? gosh 1st gossipgirl now this ill have to survive on satc repeats & lt ; 3 carrie ! 
owww ! ! ! ! ! ! i hurt myself ... ... it hurts to walk when will the green stop i should probly look into it im not looking so well lol 
to all that i need to ship stuff to , i dont think ill get around to doing it till monday i know i said today but i dont think ill have ... 
i 'll be leaving the hotel before 8:30 edt . i 'm on way through erie , pa and onto niagara falls . there 's a chance of rain and hail , though 
nooo ! ! ! your a butt-head for leaving me , lol , jk . i hope everything goes well , do n't grow up too much ; ) see ya boo ! 
so my final yesterday , did n't go so well ... lol , 150 questions , and i had a b going into it , but i pray that i got 75 right 
urrrrrgh ! i 'm in alot of pain with a very dead arm ! just come back from the hospital . had to have 3 blood tests for some reason ouch ! lol 
injured all over . but i can play with bad knees , wrists , and shin split . it 's my back that could take me out . get the x-ray today . 
injured all over . but i can play with bad knees , wrists , and shin splits . it 's my back that could take me out . get the x-ray today . 
i am not sure i like twitter on work now and will go and get a facial after work . i am in a need for massage . any volunteers out there ? 
tomorrow is not going to be a happy day . my friends are leaving me for 3 weeks ! ! ! and i am going to miss youth and maybe church - dads 
i hate being on call ... was paged at 4 , could n't log onto my pc or get in touch with coworker , had to drive to office and run job manually 
this weeks heat mag has the 100 most sexiest men alive harry is number 93 danny is number 52 & amp ; doug is number 35 : s were the hell is tom 
- we do n't have a bk here in algonac . we have mcdonald 's , kfc and taco bell . had a wendy 's , but they shut down . sad . 
if i were to get my ipod fixed + a case for it , i would be spending a total of $ 603.67 to have a working ipod ... this is rediculous ! 
http : //twitpic.com/8d63v - my poor poor shoes is yellow & amp ; aged ! anyone knows how to make it look healthier ? but whatever , i 'm gon na b ... 
i promise i 'll watch it ! i 'll let you know as soon as i do . everything is great ... besides not seeing df yet ... & lt ; -sad face 
i hv cereal bt no milk some1 bring me a bowl of milk please ! ( slightly heated ) . am i the only one who microwaves my milk b4 eatn cereal ? 
it goes alrite , just been for a swim , must go to work later have an interview next week . so life is n't all that exciting , haha , u ? 
hey everyone my hubbyis going to er b/c he 's got a really high fever & amp ; or dr sucks & amp ; is n't open - i 'm home with kids 
i 'm sorry ! ! ! bootsie made me clean my room and then i had to pack and i was gon na call you but i took a shower and fell asleep 
i like breakfast . i wonder if my financial aid will cover last semester 's book bill so i do n't have to pay it . i do n't think it will . 
thats awesome ! i dont have tix yet . shit ! haha i should get onto that asap . i got work off for aarons . so see you there ! ! x 
hahaha , enk bgttt vann lo uda ntnnnn ! ! ! ..gw msh ada exam bsk tp its my last exam , abs itu gw mau ntn transformer2 ! , cant wait ! 
got so sick last night so i could n't go to school today and it 's also the last day . i got better in the morning but mom didnt let me go 
& quot ; your application for press passes to spinal tap at wembley arena was declined on this occasion & quot ; - this ? it 's the only occasion . bahhh ! 
not a good start . i just got stung by fire ants while trying to water my parched lawn . i 've got to drive my mom today , so no benadryl . 
good morning . my rash is down to a category 3. so , we 're making progress . it 's going to be pretty hot today . i hate wearing sun screen . 
i miss l.a ! ! ! and i miss my aunt ! ! ! ! and carlos , the grove , vs , jambo juice ; sushi , eeeveeerything ! ! ! ! 
yea , do n't listen to him about twitter . i do n't act a thing like i do in my videos on here . i come here for help a lot . 
car 's in the shop , left my id badge in the car , so no breakfast / lunch for me . maybe i can talk someone into going out for lunch . 
one thing they do n't teach you in dj school - vinyl gets warped if left in the sun ! my brand new record destroyed ! ! ! ! back to digital then 
you can right click on the video and choose & quot ; watch on youtube & quot ; but yeah ... it 's a pain in the ass ... i dont like it 
aroundd the house ! [ : a/c guy here , and phone is coming around 7 ! oh well . at least i know when its coming now ! be back later . 
to all that i need to ship stuff to , i dont think ill get around to doing it till monday i know i said today but i dont think ill have ... 
i just want a couch & amp ; chaise lounge that 's not hideously ugly . is that too much to ask ? any suggestions where i should look ? help me ! 
my foot hurts and i need to run 10 miles in a couple of days . i feel like my shoe is laced up way too tight , but it 's not . 
has had a lovely tuna salad off the gmtv bikini diet this is the best diet ive ever done so much yummy food ! ! ! ! im now off bk 2 work 
miranda reports after having 4 wisdom teeth removed yesterday : & quot ; i ate some green tea ice cream in the early am . i could n't sleep . & quot ; 
too many people at the starbucks drive thru ! ! ! ! ! ! ! ! ! ! ! ahhhhhh ! i guess coffee from the grungy old office coffee pot it is 
crap : less than week till my exam and i have n't started the lessons yet , much less written my essays . it 's gon na be a fun 5 days ... 
aww babycakes ! huge hugs . whats wrong ? do they know ? ? kissssssss x x x x x x x x x x x thanks for listening to the pc xx 
nxt wk sunday is my bday and kyteman & amp ; anouk will be perf @ westerpark . do n't have tickets but will be there having drinks . who 's joining ? 
stuck in meetings all day so ca n't get out into it but it is beautiful 4pm finish for me i think & amp ; a nice walk home =^~_ & lt ; 
omg wtf . but at least i got a nice pic of joe jonas . oh my fucking god ... i even said i was gay at the last question ! damnit ! 
just realized that i do n't have enough money for rent this month . . . i just want to curl up in bed and watch himym , not go to work . 
my puppy junior is not a puppy anymore almost 2 years old ! but now he is like a teddy bear so cute he is . dog therapy . adopt one too ! 
this song is upsetting me way too much . i cant stop listening to it when im on the computer and i cant get it out of my head when im not . 
.. omg ! u were online forever ! ! i felt bad when i woke up this morning ! i did n't know u were still online . i should 've checked ! 
we have got to move this weekend , this apt is officially hotel for dogs . closed sugar 's leg in the door & amp ; cinco almost ran a lady over . 
hmm : | okayy.. ? my buddy is on her vacation . shes a lil bit kinda busy so i 've no friend to talk with ... btw , thanks . : ] 
the first glimpse of sun ... i work 1-11pm . oh wait . and i work those shitty hours for the rest of the week too . i wont see danny all week 
last working day in play school is over i 'll miss them all ! but i 've my new tattoo . i 'll upload a pic when it dose n't look scary anymore 
what up world ! last day of my vacay gon na try and make this one count too & amp ; prep to get back in the swing of things ... : -/ 
argh i hate next doors dog : @ i wan na open my doors and let my cat go out for abit , but they 'll end up fighting again if i do 
yes . best believe i heard about that on the job . he 's good qb but get off their knees already . btwn him & amp ; tom brady . augh ! 
i 'm worried about my doggie . the doc did n't have good news she 's been a part of my life for 16 years . what am i going to do ? 
: o my mum just said i ca n't go . coz i wasnt in school today gah . now , im annoyed haha , i so wanted to go d : x 
dang it . i know you called me . i need to return your call . but i am just in bmore for 24 hours , i fly back to ok 2nite . 
eeeee they are ! a lady on miami ink had a pet lemur ! i went nuts . i want one ! only legal in some states though , not uk weep ! 
well , time to start prepping for work . i will be done house sitting tomorrow & amp ; back to the countryside / home . gon na have to cut grass . 
having a bit of a day ( again ! ! ) . and starving . not stopped all day and have a very late night of work planned . i need a hug 
throwing away to old nasty pop i just got out of the spears school vending machine ! it went bad in may ! ! ! gross ! ! there goes that $ 1.50 
transferring some songz 2 my fone , cuz i 4got the i-pod at home & quot ; uae & quot ; .. gd i hv a walkman sort fone & lt ; 3 
there are things i want to do ... but it is to dang hot to even think of doing them even inside in the ac ... haha , guess thats an excuse ! 
the sucky part abt livin an hour away from school ? if you 're late , you 're screwed ! i 'm late . class starts in 15 n i 'm just leaving 
i 'm sorry but i really do n't find it amusing when someone makes a & quot ; hilariously funny & quot ; allegory about rape . time 2 get offline methinks . 
in class til 1pm yay for me ... damn all i wan na do is sleep.. 8 am summer school is not the biz ... it 's gon na b a long summer 
oh my god ! ! that was chevasia again . i 'm about to change the password to our twitter ! that 's what i get for sharing a twitter with 5 ppl 
i do n't blame you . had to come home from school early today , cuz i feel ill . i 'm goin 2 sleep now as well . hope ur ok xx 
is n't night time cold medicine supposed to help you sleep ? the one i took had me keep waking up all hours of the night . tired & amp ; still ... 
right now , a sales ae wants me to be his technical support chick . i have other work to do . why do i have explain what a flash plugin is ? 
i can not wait for the 'the way it goes ' video ! ! too bad i 'm out of town without cmt , so i ca n't see it till sunday ... 
no no no no no no no no no no no no dont wan na be at work for three more hours . its hot and i have to deal with annoying fucks 
so happy i got to wake up to taylors voice this morning . sad its going to be a few days before i hear it again . missing him so much r ... 
i ca n't . i hurt too much . ca n't take anything either , because i did at 2/3 when i went to bed . & lt ; cries & gt ; 
bad things happened 2 my hair man , smh . not a good idea 2 go to sleep w a wet head . i now have dreads tryin not 2 cry ... . 
i like how my mom always meets famous celeberities . johnny depp , marc jacobs , hallie berry , bruce willis & amp ; now cameron diaz . mom & gt ; me 
wo n't be going to necc this year if you get a chance , please let me know if the sessions you are in are livestreamed so i can join ! thx ! 
wow , farrah fawcet 's in her final stages of anal cancer , she only has a few hours left . how sad live ur life ppl ! make each moment count ! 
you sound like an old woman falling apart ... ... ... ... ... ... ... ... ... but at least you are my old woman ; ) love you babe ! : x 
and i feel soooo jealous of ppl who get to go to more than one jb concert in a period of 2-3 months god , i cant wait to get a job ! 
i need my daily waaalk aint bitchin faair i 'm eatin , i 'm stuffin my face , i 'm overdosin on sweets what more do i have to doo ! bloody hell 
my laptop is being soooooooooooo slow ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! 
is n't it a great idea ? awww your back got even worse ? i 'm so sorry . my foot is still in a cast so i can empathize in a way 
check out this article . gazz , i 'll never be able to play online . i suck too bad . i 'd get booted off in 2 minutes . http : ... 
i need my cellular device . my mother took it , hah . and she 's too & quot ; busy & quot ; to give it back . lol . grr . 
i 'm ... not liking this . guys , i just forgave you on the rules changes ... wth ? no wrath ? no good counters ... ? i hate playing creatures . 
what has happened ? ! ? i ca n't draw people anymore ! i ca n't start : s ah no ! i 've not done them in ages , maybe thats why 
4 hours of painting in the hot sun ... tired , hungry , headache , showered again , need to do makeup & amp ; take girls to dentist in 20 minutes . 
ewwwwwwwww bugs ! they are sooo gross ! and i 'm going to see transformers ! whooo ! i was going to see it yesterday , but it was sold out ! ! 
school is over , well for me anyway , i didnt even get to say goodbye to everyone causr i though i was gon na go in 2moz but i just cant ! 
who wants to loan me $ 2000 until tax time to help me get a car . i wrecked mine and my options are so limited . bueller ? imagine the karma ! 
oh man . : ' ( farrah fawcett died this morning . man ... the charlie 's angel . i 'm praying for her family . this is just ... .really sad . 
hi jon ! great to hear from you ! see you on the cruise , i can not wait ! hope all is well on the knight bus ! you are loved ! 
since posting the 2 new photos on my website with the kids my hit count went up ... way , way , way up . love to china for 5,000 views alone . 
i have terrible back and neck aches too ... get a good chair , that will help . i am waiting for my & quot ; swopper & quot ; to arrive . 
and the weather in england , at this hour of the morning ( 6:47 am ) is cool , gloomy & amp ; crap . you have a nice day , mate ! 
lmao ! thanks lee xd , would u like to join in our craziness as well lolol rofl come & amp ; join we do n't bite.. not hard anyway ! ; ) 
i saw u were on and i just wanted to say hi ! u r an amazin person + an inspiration.thank you so much ! i hope i can meet u 1 day 
hey ryan , just thought i 'd say that u put on a great show in radford sunday night , & amp ; i 'm so glad i got to meet you ! 
stage 1 is just about 100 % complete . naw to wait a few days fo stages 2-4 to come , then bam ! ill have the hottest hair in z world . 
rye143gg ( 1:58:00 am ) : lol . ur really pretty ... .so pls do n't pull a britney & lt ; & lt ; haha thnx shauna ... that made me laugh 
me too . : ] maybe i 'll see you there ? i mean , its not like there are going to be thousands of people anyways . ha . so stoked . 
goddamn you danny , i started your video then realize its 11 fucking minutes , i wan na go to bed ! ! ! lol i do love his video diaries though ! 
it 's a sunny day today ! this spells sweat hell if i go out for tennis . overweight and out of shape and i 'm about to run around an hour ! 
work like you do n't need money , love like you 've never been hurt , & amp ; dance like no one 's watching . good night tweethearts ! till tomo ... 
layin it down ... wish my hb were here or vice versa . only 3 days to go baby ! ! ! hope u feel better in the a.m. night fellow tweeters ! 
? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ... pls excuse spelling mistakes 
let me pre-empt the inevitable & quot ; when a man is tired of gh he is tired of life & quot ; comment by saying i 'm just tired , in general 
& quot ; drinking the drugs & quot ; is a line from a movie i was just kiddin with yah girl ! /kydjd watch @ 2:20 u 'll get it ; ) 
i think if i click the word & quot ; reply & quot ; it gives me a new window of what you 're replying to . i 'll do that now . 
trying 'xdancer ' app by samir on my cell . lol ! its seriously fun . using it on a walk with my mom . have to keep moving to hear the music 
hi i 'd love to see a bumper sticker that read & quot ; ministers make you scream for god ! & quot ; ... i 'm so going to hell now ! 
yup , looks expensive . but in the states people get a boat or a car as & quot ; lï¿½nefï¿½rmï¿½n & quot ; , maybe you need a new monitor ? ? 
so far , you are quite honorable . funny how that works , right ? ! ; ) and yes , i 've been having a great night . going to continue ... 
? ? ? ? ? ? ? ? ? ? ? ? , ? ? ? ? ? ? ? ? ? ï¿½completely automated public turing test to tell computers and humans apartï¿½ 
i am going to have to stop using & quot ; comcastic & quot ; to mean bad things ! the comcast reps on twitter and the local office have been fantastic . 
& quot ; it 's a nice bright beacon in a sea of really dreary , dreary booths at ctia this year ... & quot ; - /9lfzh [ great yt video ] 
omg i found you ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! yay i had no idea there were so many amaris 's in the world 
[ kc blushes } yes , reminded me of that & quot ; little symbol & quot ; too but it 's not visible in apps , which is prob why i forgot 
lil miss sweetheart eh ? hmm . well get better soon jai . btw i 'm tri lmao . jai ... tri ... both ends with iii lmao . okay night girl . 
it 's not been that long . a week or so . mostly because my company is in hong kong and i 'm not , and i have to prove it 's real 
nah , aus pc is more salesy ( best left to the sales guys ) . we have 6 of the team going from aus to vegas in oct. wwpc 's my scene 
yeah i saw . i 'm tempted to get into it but think i 'll wait till the dvd set is out . i like to be able to gorge myself on it 
awwww ... that 's sweet of u 4wanting 2follow me . i feel uh , like jon . lol . did u get every single @ msg i sent to ppl 2 ? 
haha no not yet ... but i will be soon if i do n't get in bed now ... so this is my final tweet ... ... ... ... ... . for now 
o.o mom and i are hearing an animal in our storage porch . no way , no who am i seeing what 's in there . that 's the man 's job hahah 
i 'm having the time of my life ! ! ! ! i actually gambled and won ! ! ! ! ! ! ! a round of drinks for everyone ! wooooooo ! 
woohoo ! ! ! go you ! ! ... yeh 28days was a band back in 2000 ... pumpkins & amp ; live were good in their time.. i still like manu chao 
taking chloe and emily to the vet to get fixed . chloe is all excited , she wo n't be after she sees where she is going . have a nice day . 
to be there for you , i 'll b there just helping u out whenever i can everybody 's free x go hear me sing ! i 'm bloody good ! x x 
... wanting to watch twilight again , but i 'm going to the hairdressers soon . *sigh* ... when i get back ? ! & quot ; animal attack & quot ; swoon 
during revamp and shortly after . they 're out of $ now & amp ; in real trouble ... but i 'm going to be good & amp ; not bag them publicy 
it snowed ! okay , there 's not enough to build frosty , but it snowed . as long as it 's cold , it might as well snow ... enjoy your day 
oldest woman is 115 years old ! she lived to see both 1900 & amp ; 2000 come in . her complaints - arthritis and non crispy bacon - got ta love it 
is pressing on in the study .3 speaking engagements this week , the first of which is tonight .. it 's all about & quot ; joy & quot ; tonight ..so smile 
fine thanks sorry 4 late replay ! ! what are u doing ... i 'm going to do shopping ! ! ! ! i love it ! ! ! ! love u xoxo 
thanks the skit will only go well if my ta appreciates the phrase & quot ; to be great is to be misunderstood. & quot ; in which case we 're great . 
feeling better today . ( : takin ' some cough drops and some tea . no microwave but our water is super hot so i bet it will work ! be blessed . 
stayed home w/mom and the kids today ( spring break ) ... what a nice cool day for fl this time of year 52 ? 41 for a low tonight in april ? 
had a wonderful dream about her future husband ! cant remember it now ... but i woke up with a smile on my face ! its gon na be a good day ! 
why does jack love when i yell at him ? ? he thinks it funny when he 4gets shit ima 4get him and let 's see how funny it is..lol i love him 
packing up , loading out , over to bro 's for the morning , then off for san antonio in the afternoon ... tonight , we take ( in ) the alamo ! 
laughter is indeed the best medicine ! whatever ur situation today , find a reason 2 smile wholeheartedly ! god is good , faithful & amp ; loves u & lt ; 3 
trying out & quot ; delicious library 2 & quot ; with mixed results the bar code thought i wanted to add a sport bra instead of a drill cool app tho ! 
my own quote : & quot ; life is not about me . it 's about helping and giving to others. & quot ; -david williams ... took 42 years to get that 
i think im fallin in like with my new lg lotus ... im not quite over my samsung a900 [ best freakin phone ever ! ] , but this one 's aiiight . 
father in law visiting for a few days , little one bumped into him this morning and squealed & quot ; hi grandpa ! so good to see you ! & quot ; 
yes , i was up way too late , and then eli woke up @ 3:44. figures ! i 'm on my own this week , too . i have squeaky eyes . 
i 've never seen them & quot ; in the flesh , & quot ; but i have seen pics here and there online . thanks for the link they look rough . 
party , home . eating a hashbrown , drinking some orange juice and then off to take a two hour nap , if i can . if not , more tai tv quotes 
going to look up my high school english teacher . he 'll be happy i *did* end up being a writer when i grew up after all um wait ? grown up ? 
loved arcade fire at tintp .. the singer said & quot ; you guys sure know how to hit a drum & quot ; re : when the orange walk went by hotel 
showers , goooood ... . missing breakfast ... not so much , but life goes on ! it 's gon na be a good day anyway & lt ; 3 reggae roots . 
i was so shocked & amp ; bewildered by the whole episode . you are an excellent actor & amp ; this was a very strong & amp ; important message you relayed 
that 's amazing ! ! i do n't cook ( yet ) - my mom is phenom at mideast food too & amp ; shes always after me to start learning the dishes 
me ... i love to write about green stuff , pop culture ( films tv books music ) and politics . and if i 'm feeling whimsy.. beauty & amp ; fashion . 
yes , it 's amazing ! i 'd be really stressed right now , if the sun did n't calm me down so immensely oh , and : almonds for the win ! 
jasmine tea , new ipod , girls next door , anchorman , dinner in the oven , clean teeth , puppy asleep next to me , the weekend . oh so good ! 
who wants to take me to chain may 2nd to see amber pacific , houston calls , and just surrender ? ha , not gon na happen , but one can dream . 
if you 've got it , i need it , i 'm not too proud to say it ! laughter 's essential . usually needed most when it 's hardest to do . 
saw ac360 . two things : stop the bullying . enough with the gay and racial slurs ! cut it out ! two , good to cnn not being a bad loser . 
never mind , im not gon na post another pic . too lazy and i just wan na relax and read my book . byess , unless kellan lutz is on ! haha 
u'k , got it , my jp at 24 tau blesses your cap vn and mn , lol & gt ; ; - ) , all other sag 's are paying their dues 
with any luck , wife will call while she 's on regent street , the boys will be crying in the background , guilt , apple store , mb pro , me ... 
sure , sure , but when was it last this short ? ( answer : i do n't remember ... ) and the back 's nice and layered ( oops , x-post ) 
my front door is now bright red and it looks great ! ! ! the first step in a big overhall for my house ... .ready ... set ... renovate ! ! ! 
aww thats awesome ! i live in a false reality - i like 2 think i can sing but i cant , does n't stop me from beltin it out n my car 
im going to ask out brandon but i cant get hokld of him im sad r ight so im jealon but he is soooo worth it adn im breakin them up so im 
hey there , still learning my way around twitter . how are you ? ? ? where are you ? ? ? yes - want know what you 're up to ... .. 
i am back from lunch , and not stuffed at all . i did n't eat much because i did n't feel like eating a lot , now i 'm drinking iced tea 
awwww , i 'm sorry to hear that sean ! ! ! wish i was there to take you out for a good night out on the town to cheer you up . 
ah , i think that you think that i 'm in oakland . but i 'm 145 miles north of there . so you did n't pass by . i was confused . 
should have joined gabs and i for dinner . we had yummy salads ! we were so tempted to get fries & amp ; burgers , but we did n't ! = ] 
gon na start to get ready for the concert tonight . you 're gon na rule , hammey ! break a leg . ... now , what am i gon na wear ? 
oh , i like that one , but i have bad associations with cincinnati . hmmm , maybe i 'll give it a shot , though . it 's a full song . 
okay , i have had my occasional rant . i 'm sorry for the noise it created . sorry . *hugs* love ya tweeps ! sorry , ok ? still , twitterfonpwns ! 
i like this a lot bro im dign in a digitized i '' m trapped in the machine kinda way . i feel like tron now = & gt ; ... ? /~4j7jn 
i like this a lot bro im dign in a digitized i '' m trapped in the machine kinda way . i feel like tron now = & gt ; ... ? /~4j7jn 
