i have a sad feeling that dallas is not going to show up i got ta say though , you 'd think more shows would use music from the game . mmm 
i hear ya ! ! i was nerdy too ! ! i have about 5 five good friends and we always did things ! ! i so wan na go back ! 
just fed the puppy dinner ... played with my son ... picked up the house ... now going to find something for my son & amp ; i to eat ... hungry 
i 'm very sorry for your loss , hun . i always remind myself he 's gone physically , but he 'll always be in my heart . & lt ; 3 
ha ... im gon na have a 16gb ipod . this makes me happy , as mine is only 4 and i keep having to delete stuff when i add more songs 
... .and i wo n't see her till she wakes up on monday . she is asleep when i leave for work and already down for the night when i get home 
i 'm sorry if i 'm a downer but it 's hard to not be emotional right now . i did n't want to see monica pass so i stayed home ... 
bed would be a good idea right now . this weekend has been the best ever . i love those guys so much . got ta wait 3 months until next time 
my homegirl asked me abt the pack i was bringing to honduras . i was like do n't you mean my suitcase . no , she meant pack , as in backpack 
i just spent an hour and a half trying to persuade a dvd player to work ! ! haha my neighbors and i r so weird ! i wanted to c transformers 
how does one become a father like that of the prodigal son ... patient , accepting , forgiving & amp ; loving ? so far to go ! so little time ! 
how is it a retreat when ur parent comes along.. not that i hate my dad , it 's just annoying when i 'm referred to as his son and not me 
took another quiz & quot ; what kind of fairy are you ? & quot ; and im an emo fairy . i really wanted to be a fire fairy hahahaa . 
reading the sat . secrets on ontd_ai , and it is making me sad . how can you hate on the hbic why be there if you are going to hate ? 
did n't go watch colbie tonight . too hot for the little ones . i will no matter what , go see gavin degraw . i 've waited years to see him 
i think i 'm on la time already . too bad we 're not going quite yet , the jet lag would be a breeze . gaah i wan na go noooow 
keep working on her ? i guess thats all you can do . give her lots of stuff to read , e tc . so sad for that baby , too . 
ahhh , this will be the first picnic i miss in the entire time i 've been a cp'er . have fun , and jump on a bouncy thing for me ! 
omg what am i going to do ? ? ? i did n't mean to but i took 5 hrs nap ... i 'll probably end up not sleeping at all tonight 
what do u do when some1 hurts u sooo bad that u do n't want 2 live ure heart says stay ure mind says go and ure body is stuck dk wt2d 
omg ! ! ! ! sis ' i miss u where have you been ! ! i need you everyone is been really rude and cruel with me ! ! ! ! 
hey b.no i havnt heard frum u ! i 've ben twittn all day ! i 'm a feen ! lmao i wan na watch kevinhart i wan na laugh ! lol 
only five days left for our trip and i still need one more dress . what am i going to do ? ! ! ! ! ! ! ! ! ! ! 
my church is going 2 indy tomorrow i 'd love 2 come but i have to work . the new registers are nice i need to work on doing it opposite way 
now that i have voice mail on my landline , i want a new phone that supports it . i had no idea e left me a message the other night . 
we had to he had so many knots ! like we learned our lesson . haha ! after the hair cut he 's been so quiet . it 's been 6hrs ! 
bad news is the people i thought were gon na hire me probably wont but the good news is someone else is willing to hire me for a lot , yay ! 
ya i 'm goin fur sure haha but i got to work till 5 i do n't think a dad wants fruit for fathers day . i know i would n't lol 
i miss my kitty i wish she was near-er agh ... .. if only she knew how sorry i was for my past actions , theres no way she wil forgive me 
http : //twitpic.com/7z32g oh my , nicholas jonas . this is not fair . no it 's , i should be there , cryin like a baby , singing every word ! 
lol ! thanks for noticing ! i spent 17 years in pr , cmmnctions & amp ; mktg . i 'd like 2 get back into but cant w/out leaving paradise . 
i did not , because i have been told you 're not supposed to call 911 & amp ; i did n't have the number on me that u are to call 
http : //twitpic.com/7z4vm - poor puppy ! my parents ' border collie ( usually referred to as my & quot ; little sister & quot ; ) has just had an op 
just had some crazy ass party at my house . so many people . it was my moms 30th birthday ! happy birthday mom ( you do n't have twitter ) . 
sad i could n't go todayyyy ahhh studying all mon & amp ; sun . where is the freaking sun ? its rained 17 days in june . fl in 5 days 
just had some crazy ass party at my house . so many people . it was my moms 40th birthday ! happy birthday mom ( you do n't have twitter ) . 
whoooo , been a slow day man . pretty f'n slow . here 's to the excitement of tomorrow ! ( but it 'll probably be as boring as today . ) 
naked lounge , golden bear , old tavern , fox & amp ; goose , anywhere cool.oh thought you asked where we would be right now had we not moved to ok 
i never made it over this is the first time i missed in 4 years ! was a pretty hectic day 4 me . u going 2 the def jam event ? 
i do n't wan na cook it on the bone . i want to try something new , and rip its bones out violently . you may be right , though . 
went to borders to get 's new book & quot ; la candy & quot ; but they did n't have it . i 'll just order it off amazon or something 
jen/brayden . they 're gone to california , i want them back in aus . and there going to the jobro 's concert in august ! 6 months , too long ! 
im sick fuckin high desert ... but it was fun ... dont know if i get a trophy had to leave before the last match was over . so well see ... 
visions of monty python now : robin popping back up every 5 mins & quot ; i 'm not dead yet ! & quot ; must be tough for poor much tho 
i love cherry filter . & quot ; just ... ok & quot ; is my new anthem . & quot ; i am okay . just ... okay. & quot ; 
i 'm so pissed ! ! i was looking 4ward 2seeing ... not al b. sure no disrespect to al b ... but she 's on a whole other level ! ! 
it makes me sad when they turn up the vol on the tv when i try to practice . i know it sounds bad , so i should get over it . 
work has kept me busy but its super fun , aw i miss u too ! i have n't even gotten a txt are u breakin up wit ur tx nig lol 
miss you too babe & lt ; 333 omg lmfao no i did n't get the piercing today lol , bit hangover and had to work miss you & lt ; 333333 
he said he would love me forever.. then why did he cheat on me ? i saw for the first time in 3 weeks today ... im still in love with him 
it may be mean but i want to wipe all the kids that reside in my neighbor hood out ( i wont ) but want to they make me not like kids 
i was practicing & amp ; this sudden wave of & quot ; what am i doing with my life & quot ; washed over me . i 'm scared about moving 
today was a very bad golf day . birdies ? ! eagles ? ! more like trees and people . lol . ( not really for da people but real close ) 
i saw this little boy soaked & amp ; wet today . his parents , whoever they may be did n't seem to care i hope he does n't catch pneumonia . 
wow i texted you too . you never texted me back . you hate me you 're mad at noah ) : noah sad ... noah cry : ' '' ' ( 
not long home from night out.. weird night but great craic ( fun ) ! sad to see that thing 's are so tense and scary for our friend 's in iran 
my dad is the best ! he 's letting me go to warped tour in the city ! i wish i could joke around with him like i do at home . 
.. what ? ? ! i wan na go see them ! but of course the tix will b on sale way too close to brit going on sale i bet ! 
.so you had to tan ( add color ) to your skin to look good ? basically , take away on hair only to have to add to skin tone ... . 
stuff . i was very lucky to get out of all that and be healthy still , it was not fun , i had to go to the hospital more than once 
i uploaded 1 bad quality video , i just record it on a webcam . and i swear the quality is so bad ! and hate the video . i swear . 
odd trivia : i do n't like to write in my music books ! i feel like i am defacing them i always make photocopies & amp ; write all over them 
i feel so sleepy now , mayb last night , i did n't sleep at all . after that , wash hair and ask mom to go out , so stress now 
arrgh ! more & amp ; more people are starting to call me anorexic everyday.. why ? just because i eat healthy and am skinny ? fuck off fat asses ! ! 
: o how did you not like them ! i wan na see them but i cant cos im going to pink , short stack , all american rejects and green day 
so i booted from the osx disc to reset my password and it 's not even giving me my hd as an option . does that mean it 's total fail ? 
heyy matty tat tat ! ! lol just wishing you the best of luck for the ai tour ! ! wish i could go see ya take care & lt ; 3 
omg im so freakin bored . why am i bored on a sat ... i wish i would have brought my japanese book to my cuz house so i could practice . 
dana : & quot ; you are like the asian version of mk today ! & quot ; forgot to take a pic for my blog , anyway watching double jeopardy ! 
just watched this haunted history , an old man took a dead girl out of her grave , he waxed her and kept her for 7 years and had sex w/ it 
has had so many realizations this week . and everyone of them is killing me . we 've been broken up a month now . and i ca n't accept it . 
lc ! we went to borders today and your book was sold out ! so mad bc i cant wait to read it ! have to wait a whole week for it 
i wish i was born in the fifties . i love the 50 's amd 60 's ! ! ! ! i was sooo born in the wrong era ! ! ! 
sorry , could n't resist . i feel you . i know a lot of activists . they can be very & quot ; with me or against me. & quot ; 
somebody helps me ! ! i am trying to control a freaking bot with java libraries . .but i dont know how hell 's . . i am in a bytes problem 
sad of not been able to spent father 's day with my dad now that he 's been sick.lots of work and i still do n't see the end of the tunnel 
i 'm bummed that we are n't able to hike the san juan trail tomorrow since we ca n't find a ride . i guess we hike on our own then . 
ive never been on twitter this long . oh my . im getting off the pc but it wont help . many of my good twitter-folk come to my phone . lol 
we did a test run of smoked turkey last week ... . it is good stuff . i just have to cook it for 1 hour per pound . 20 lb turkey 
// i 'm doing the best i can , not all the music i want to put on there is on myspace , unfortunately ( no joss stone tunes i want ) 
so i just made a realization , i never want to grow up . when i was little i could n't wait to be older and now ... ahhh make it stop 
girl reserved vip for her bday party . bottles for her & amp ; 20 friends . nobody showed up . club took the bottles back , gave her 1 drink ticket 
is that a one time thing or do they have it frequently ? not familiar with it . where do they have it ? but in this heat ! ? oy ! 
ca n't decide if i want to be johnny castle or baby houseman . either way , guh . also ? forgot father 's card , i sometimes suck like that . 
hey i found one antique at home omg , it 's yashika fx3 , a slr with stock lens but it 's spoilt ady am wondering if wan na fix it ? 
i kno i messed up an dated him the & quot ; sperm doner & quot ; who i might add has a hitn problem u dont ever see that coming grrr 
dang i have n't used this phone in so long =/ and i really do n't wan na i miss my other phone mainly cause this one ca n't pic message ! 
that table fight was epic . totally worth seeing . margot can you wear a dress ! ? ! ? lol i really do n't wan na be alone mines green . 
what was i thinking coming to this fair that 's the size of alaska after working for 7 hrs 2day ? ca n't walk anymore , help me . car so far 
no , i did n't get to meet gaga in toronto . i nearly passed out at the show , too ! i had to see the paramedic on stand by . 
had a fun day but feelin suuuuper sick now uuuugh ... i wan na shake this ! got ta get some rest so i can enjoy tomorrow with my family ... . 
might as well stay up a little later if im up this late already..lol i hurt my neck i hope it gets better before the concert ! : o ? ? ? 
plus i think some thought i was gov ( i cant even stand to joke about that ) . i march on twitter . am not in iran please pray for iran 
damn ... th3 s3cond p3rson 2 call m3 a liar 2day ... y ? ? ? idk ... i b3 t3llin th3 truth ... lolz ... damn may ... i apopgize ... 
i 've replaced the 24 inch monitor i was using with a 19 as i 'm giving it back to it 's owner , now i 've got 3 x 19 's 
the guy died in the end and it 's a true story ... .it just seems so sad ... .but its foolish of me to wish everything to hav a happy ending 
i know how you feel right now ! lol ! but no , it does n't say that you are ... i just got on the web to look and see ... 
ugh . 6:45. i 've been trying - and failing , obviously - to fall asleep for almost 3 hours now . probably going to give up soon . sooo tired . 
that really sucks ! i really want to meet you guys . well , hell , i want to meet you the most ! ( make it happen babe ; - ) 
happy fathers day to the us & amp ; uk at least , as here in finland we celebrate it in november . mine died at hospital on his birthday in 2006 
the pics of no doubt and paramore never showed but they freakin rocked in concert . ive never had more fun in my life . girls love you & lt ; 3 
i was thinking those colours but it seems plain i 'll just make a few , i suppose . haha , i wo n't have time to go out by thurs . 
whoa , i just sat around on a saturday night looking at old pics of the horse and i. i am sad now ! where is echo when i need her ? 
i shaved my legs today . dx my legs are now burning in the salty water of the atlantic ocean ! i am an idiot anyways , myrtle beach is nice . 
thanks vero & lt ; 33 ily too i 'm just down tonight i 'll stop sounding so down soon it was just ... a bad night irl i mean : -/ 
i was gon na to go ! but my ride there was n't sure if she could even go , and then no wristbands . have a crap time w/o me . 
oh noes . if its the one i have - its a doozy . i shouldnt have gone to the tweetup , but i did n't feel ill until the day after 
just had a hard time watching law & amp ; order : svu ... an ep dealing with a child who was once a sex slave in uganda = really depressing . 
am still waiting for the ringing in my left ear to go away ! ! idk which is worse , the actual ringing , or not being able to put in work 
my sister has been married for a year ! ! ! where is my niece/newphew ? ? still waiting oh and when is it my turn to get married ? ? ? 
lol you should come to a d-backs game then ! oh wait , we do n't play them til the end of august ... hopefully by then joe 'll be b ... 
now that i want to watch season 1 of true blood , i ca n't find it anywhere . it was on netflix to watch instantly , now it is n't . 
maaaan i dont wan na talk about it ... . 2.6 .. calc brought me down ! .. and i brought u umm.. some wisdom ! ohh the great things i saw 
i know i miss the part where criss takes kayala thru the rain omg & amp ; she 's levetating ... omg so beautiful & amp ; they got rid of it 
i kinda hate that someone did n't show up for her shift , so they told me to work in her section but glad-cause i made 251 ! still sick tho ! 
a535 & amp ; myself have become very good friends this week ! wondering why i 'm still awake ? ? ? mannnnnn i 'm over tired but ca n't fall asleep 
i 'm staring at my prom dress and i miss it ... i want to wear it again . i want to have another 'im pretty ' day like thursday . boohoo 
do n't know what i did , but i lost all the members of a group i made in tweetdeck . the group exists , but the peeps disappeared from list . 
i thought watching sean penn & amp ; the drug dealer from pineapple express mack was the low point of my day , i did not count on a sex scene . 
happy fathers day to all dads ! but especially dads who 'd love to be a better dad but have a baby mama using the child as a weapon ! so sad 
wow ... its actually been a long day . i want a popsicle . and i hate you btw ... .yea you . ur reading this . and i hate you . 
until october , thinking about skiing makes me so sad , it 's like i temporarily broke up w/ it . mayb i 'd kill 4 year round skiing . mayb ... 
a week and a half to come up with like $ 100 =s not sure i can either . fuck ! pyramid dude ! i need to save if this is happened 
not me i live in new zealand and it just so happens that i wo n't have the time ( or money ) to make it to the us by tomorrow ... 
well sort of . high desert . mtns are just a few min away . i wish it was cooler in the house ! it 'll be 95 this week tho . 
i live in dallas , texas ! ! lol so i cant come ahah but we saw you at the tx state fair and the private concert at nokia in gd pr 
went to a wedding today , almost laughed out loud when the pastor said & quot ; jesus was invited today , and he never refuses an invitation. & quot ; fb 
hey sweet tato & amp ; kidz..2 hairles grls r nuts..2 b/w girls are grt ... siamese ( rat ) and b/w r swt..getting 3 girls on 6/21 . no new geckos 
morning ! just woke up . bit early , but i could n't sleep anymore going to learn english a bit . yes , i can do that on the computer ! 
aw i bet your outfit is amazing ! wish i could be there to look like a rock of love girl with u my texting broke & amp ; i 'm sick 
my black jeans are ruined from camp , i still have all this mud and crap caked to the back maybe i could & quot ; forget & quot ; mufti tomoro 
woke myself up by sneezing again . far to early to be away on a sunday gon na make nice dinner for my dad , well it is fathers day today . 
i did ! ! tot i 'll try to see if i can go somewhere after uni on monday to see if they can fix it but nt so positive bout that 
i was gon na make my lil sis go to derekfishers bball summercamp so i could possibly meet him ! lol but then i saw how much it cost nm ! lol 
okay my twitter lovies this diva is off to bed* ... i have work in 3 hours leave something sexiiii for when i open my eyes & lt ; 3 night ! 
i 'm still awake there 's nothing on tv . grr ... i ca n't fall asleep . i wonder how many sheep i can count to before i fall asleep ... 
i need to upload photos on twitpic , but it does n't let me . aw my net is slow freaking slow . and i am so pissed . love natalie ! 
about to have a look at how much money i 'll have left when i 've bought all the things i need ... and i 'm not talking clothes and shoes ! 
awe i am leveling my 7th priest i created , 3rd on to 70 , and it will be my 2nd one to 80. not sure what 's wrong with me ? 
i did n't go to the grove with you last weekend cuz i had either hiv or the swine flu ... now that i 'm better i went out ! minus u 
just looked it up , he got 2 hits in 28 ab & gt ; & lt ; .071 ... not very good downs already has more hits ... . : / 
watched & quot ; marley and me & quot ; earlier today .. made me very emotional great movie .. not usually an owen wilson fan but i liked this movie alot 
wondering if my perception of life is widespread ... looking around me , the first answer that comes to my mind is : & quot ; definitely not ! & quot ; 
i might keep it in our new car but our other car has a dvd player so i do n't get any choice in what we listen to . movies only . 
shows are officially over . had the time of my life . did n't meet sebastien ... but he saw me and i got his water bottle and a set list . 
yes look at the shit u have made and what are they all riots , an inocent 18 yrs old girl , a father struggling to take her dgt bck to life 
you still have time , girl ! nothing to wear here , either . and since j wo n't have a fargin ' job after 7/15 , no new stuff either . 
oh ... terry wanted me to marry his daughter.um . that ruined our friendship it is very awkward now . i think i will go have some tea & lt ; /3 
i hate to calculate $ $ $ ! ! ! hate simple interest & amp ; compound interest ! ! ! luckily am not poa student ... harder than amaths de trigonometry.. 
home from a whirlwind of a day . managed to loose my inhaler and i need it . thank you to everyone who came out to support me ! i hope ... 
uh , playing mario party something on game cube or wii . i really do n't know . haha . i keep thinking it 's holidays . but i got school tmrw 
my aunties gone home now wont see her until next week , she gone to sydney for a week . bought snow gear today , can you say awsome ? ! ! 
d : : s & gt ; . & lt ; ? ? ? ? ? ? ? ? ? ? what ? ? ? ; _ ; & lt ; /3 
now i have to wait for the next album of mcfly , which will probably take ages ! ! will be mind-blowing though i 'm sure ... ca n't wait ! ! 
my throat has just got a whole lot worse arghhh ! hate being ill ! : ' ( this better go before the 11th july or i will cry : ' ( 
our time in miami is almost over din @ prime one 12 tonight ... so good . my friends are the best . we just get each other , u know ? 
shut off brain , please , just shut off . i have a love affair with sleep , but she 's a fickle mistress and only comes to me when she wants 
i got a new bag today with the xmen team on it with mohawks . it rocks . phoenix looks like a punk butch lesbian . i have a sore throat . 
i 've forgetten how to fake an english accent . whenever i attempt , it turns to an aussie one . how am i supposed to be harry for our skit ? 
someone text me at two and tell me if its windy or not . i want to walk home but if its windy its a no go not in this dress anyway 
yes please ! i did not pwn my itouch ugh.. i think ill need to get a geek to do that for me..its so hard = ( do you know how ? 
waa . maybe you 've eaten ur lunch by then . i do n't know where i 'll eat lunch and who 'll eat with me . i 'm so alone . 
eyy babe ! i 'm not going to school tomorrow . firsst day mo . i know ang sad naman . ( kasama mo naman si jilianne ! : & gt ; 
grow tall sugarcane , eat that soil , drink the rain . but know they 'll chase you if you play their little games , so run fast sugarcane . â™ « 
i 'm in france right now , it 's raining the theatre was very funny ! ! i sang abba solo-song for the first time , and that was really scary . 
yay finished my essay ! thank god ! thats 3 down 4 to go ! freakin hell tomoro eurotrip meeting yay ! ! ! i get excited ova the dam meetings ! 
waaaah hate it - wan na translate & quot ; illocutionary & quot ; and it tells me & quot ; illokutionã¤r & quot ; - awesome - now i 'm smarter 
good to hear abt the cdc . i work 1.30 - 5.30 ( if i escape then ) today . guess you 'll be asleep by then check your email though . 
few people asked me for help in forums on something ( tech related ) i was doing more than a year ago & amp ; i ignored their request , too bad 
thanks lovely xx i 'll be okay , it 's just hard when it 's the first yr without him and you can come and visit , lol ! there 's a 
doing all my uni work for tomorrow as fast as possible so i can spend the day watching 'i am sam ' . i miss my k-pop phase , for some reason 
hey hon ! not much planned - need to visit d 's dad but got stinkin head ! also huuuuuge pile of ironing ... the joys ! lol ! you ? xoxo 
i 'm up way too early . my husband has duty at 7am and i need the car so i 'm driving him to the ship . his 1st fathers day sucks 
no more phineas and ferb ! oh no ! you just reminded me . ohhhhhhh ! -bursts into oscar nominated crying scene- why ! god ? why ! & lt ; 3x 
oh dear . just wasted entire morning watching late friend on you tube . must stop . ca n't bring him back no matter how hard i try . so sad . 
fall deep . it feels so good ( lmao at how that sounds -___- ) omg , i did the 'how much of a dirty mind you ' are quiz on fb 
oh ! a hard day of cleaning yesterday , and a well deserved lye in today . will has to work all day , and i have to go back to london 
lol ebay removed my item for & quot ; keyword spamming & quot ; ... . i did n't realise & quot ; like-new & quot ; was n't allowed ... . 
haha thnx n yea i was like wtf 4get me ? me outta of all peeps ... never lol how 's da casino ? u should 've taken me w/u bad site 
ate lani 's reaction to my pic : & quot ; anak ng tinapa ! & quot ; lol . i wan na go to las vegas to see her show . 
it skipped my mind that today is father 's day ! oh gosh . my poor dad . he had to remind me to wish him . i 'm feeling guilty . 
no iphone 3gs for me ! go to hell if they think i 'm paying â£100 for the last white 16 gb ! will get one on tues or thurs fingers crossed 
lol aw mika you make me laugh ! ! so whered you go ? ! btw im sick mums not lettin me to school tomoz ! ! another day with out me 
there is not a day that goes by that i do n't think of you and realize i may never see you again . i miss you man & lt ; /3 
i can already feel today will be a day full of crying . i hate that . esp . when i have to be in public , like i do today . 
at mom and dad 's for lunch . in my new summer outfit and it starts to rain off to my brother 's later for a bbq but wo n't be partaking 
just got home from daniel 's house , the hangover is finally wearing off and i 'm ready to go to bed and die , only to wake up in nine hours 
still no ntt lynnie looks like we 're gon na have to wait for another night . i would 've guessed it for you , fo sho ! v out ! night 
happy father 's day to all that have one or are a father . i am neither but remember he read to me little engine that could , love you pops ! 
my poor memory on pc does n't think so though ! ! ! , takes up so much ram on the damn things , going to slow it down even worse now 
again . i wan na meet yiruma , david sides & amp ; david choi ! sit down..have a cup of coffee..and discuss bout music . that would be ... awesome . 
i feel like death . did n't get home til 4.30am . had to take many breaks as we were both losing concentration . a man in front hit a rabbit . 
could n't get a hold of rolling stone , but i do have mojo ? would 've taken nme mag but i ordered it online & amp ; it is n't here 
omg ! drinking again ! lolz . i work tmrw , i think imma have to take the stud off , and the darn thing is gon na close waste $ $ 
so i got a haircut yesterday and a new hat . stoked about both . i wish that i did n't sleep half my day away . oh well goodnight twatters . 
i apologize 2 my sons today . 2 regrets-u missed time w/my dad to know what a real dad is . my poor choice left u with selfish pig 4 'dad ' 
i just slept in til 2 ... awesome . xd now off to a erdbeerfest and then more packing . i would call my daddy , but its too early there . 
i was my son 's dad , he ended up with a dead beat father thanks to a lady name crack cocaine so i had to be the mother and the father 
baby update : docs say mia has minor hip dysplasia , due to being breech . will need to wear a leg brace for 6 weeks or so to correct it . 
laptop is infested with virus and phone has no credit ... ..bad times ! ! i 'm on the old computer which is soooo slow ... not impressed ! ! ! ! 
does n't know what to do anymore . i want something so badly that i do n't think i 'll get . i need a miracle . please i 'm praying ! 
had on of the worst days yesterday , pulled a muscle in my chest , could hardly breathe , my heart hurt i only tripped up , and fuck it hurt . 
just dropped off richard 2 sea-tac airport . i 'm home now & amp ; the house feels eerily lonely w/o him ( even though my sister + parents r home ) 
i kept having dreams with cujo in them . felt so real to . and i woke up , and it felt like he was laying beside me . but he wasnt 
i am so mad demi lovato is coming to connecticut today and i did n't know about it she will be here live i am so sad : & quot ; ( 
not many out here , either . i 'll be leaving for kc around august 10 , i think ... but i 'll definitely be in ok in july . working ... 
how can i be so lucky to have a friend who wins tickets to itunes live , only to find out i have a major concert of my own to perform ! 
why he suddenly has no time ? and a girlfriend is it too stressful ? this is the worst weekend of all times . i feel so empty , so dead . 
what ? ? ? i 'm so sad ! i did n't know it : ' ( : ' ( i wan na see ya in concert ! ! ! ! ! 
stayed up all night . went to work at 7 , only to find out im in tonight.. fuck thattt ! im so tiiired . i start in 40 mins bloody work 
i went to my grandmother 's birthday party , aka , the bar , and got food poisoning , aka a hangover , so i ca n't go to work today . 
arghhhhh some asshole stole my credit card shit and now all my $ $ $ have been wiped from my account ! ! ! i had about a mill on there too 
if you 're lucky enough to be around the special dad in your life , be sure to spend every second w/him today ! there are so many who ca n't . 
y'know i just noticed , i always pick songs in english you pick them in , um ( lol , idk ) so should i choose a diff lang . too ? 
no i have n't wonder when will he replied to me , sigh.. sure i vote for him everyday ! i even made about 4 or 5 acc to vote : p 
go die hmv , you never have the albums i want tokio hotel ? blog 27 ? you say you have alexander rybak , but you really do n't . argh . 
i do n't want to tell you too much , but there is't much prime either ... . i think it 's just a bit of a sell out from the first 
happpy padreee dayy xd but my daddy has work : -/ & amp ; & amp ; im goin upstate for a baptism so im not guna b woth him all dayy 
ok wel now i 'm even moreee gutted i cant go lol i go on away the nxt day times r bad this years will b the best i think ! x 
i 've got the skinny jeans.. i just do n't know what top to wear ! it 's got ta be good for warmth & amp ; cold it 's harddd ! 
the iphone skype app has *not* bren tested with os 3.0 : & quot ; unsupported os & quot ; popup appears upon connection , and the ext mic is not recognized 
: o ... ill be at a party ! , i wont even get to see it ! , think i might record it and watch it when i get in lol 
idk but i 'm not in da best of moods today : / i 'm hatin it..today my son sees his socalled dad after over 2 yrs..i thought it would b easy 
a little bit of me died , the day i found my sister 's myspace what happened to that lil girl crying next door ? ! ? ! she soo grown up 
i take back the last tweet ... happy daddy 's day ? im stuck in again ... i need to go see the papa but no go ... fucking stoopid life ... 
unfortunately , the photos & amp ; tweets i tried to send from the wedding yesterday did n't work . on md 's eastern shore , we could only get edge . 
why is there a fathers or mothers day if your mom and dad cancel their plans you wanted to do has a gift to them ? i even had the food . 
i think im gon na cry ... tell my why ! ! ! ! does it huuuurt so bad ! i feel just like him right now..you know..the him who you love 
okay on focus now : may have found a room to stay . if any of you still have tips let me know , cause i got 1 month to move ... 
lol & quot ; being sick & quot ; i like sum shinedown songs i wish that they would tour australia & amp ; papa roach i really really wish they did 
woke up to find that my dog had shit in my room wtf . he never does that . i guess hes sick . today= church great dane rescue driving vi ... 
become a follower if you 're still hungover like me we 'll form a support group . and go for mcdonalds ! ! that would rock , you know it 's true 
i saw my guy yesterday ! standing right in front of me ! i think he looked at me for a sec ! havenâ´t talked to him yet heâ´s so cute ! 
left my phone in frish 's car so hit me up on here , aim or fb im stayin logged on all 4 u ! wuts ur status ? daddy wasnt there 
realising that i did a heck of a lot of travelling the past month . 4 countries in 4 wkds is fun , but my bank a/c definitely took a hit ... 
dag yo my daddy is sooooo old . makes me sad but that 's life . at least i knew him for 23 years and counting . so i 'm blessed . 
my hairs a mess i think i got cream and fosters in it . i was so embarrassing yesterday i actually loved it : ' ) is that normal ? probs not 
http : //twitpic.com/7wp6t - omg honestly : o : o : o aww you should of went its been the best concert i have been to ever ! going next year ... 
omg yes ! ! ! you 're 11000 % right . follow the leader ! ! lol plus i rarely watch tv , its ass anyway internet is the source ! ! 
i 'm up so early ! happy daddy 's day . unfortunately , my father is on his way to san fran . a fatherless father 's day haha love ya dad 
seeing roadkill has come to really bum me out . even if it 's some random animal like a possum and not a pet . what a shitty way to go . 
happy father 's day everyone . i think i just screwed up my dad 's day cuz i got a my final test of history tomorrow and i have n't study yet 
@ sleepyqueen : wow , went sentosa n vivio ? didnt celebrate father 's day wit ur dad ? i also wan to go sentosa , u didnt go wit me before 
going to get magazines , soap , razors , etc . to send to my sweetie who is overseas till dec. he 's miserable . at least the comms r good . 
dad 's doing what he loves to do best on father 's day . playin golf . i got him some presents though . gon na miss my dad when i leave 
and i 'll have to stay here for the night . the company arranged the lodging . no star cricket on tv . ah well , at least there 's hbo . 
ok its been what 2 days why is my legs still hurtin sis wants me to go runnin again dang can i heal first lol ok im out of shape gosh ! 
cinnabon 's remind me of papa , i miss him . i feel bad for missing fathers and mothers day . but i really wan na do this srry lovely parents . 
entrep tomorrow or what ? yeah i know i 'm not even started on sefest yet , wtf . i hope i get better by tomorrow . i ca n't taste anyth 
happy father 's day to all you father 's out there ! going to go to aaron 's dad 's for a bbq ... wish i could see my dad today . 
dreamed i was a part of a group focusing on saving earth which was going to end soon . it was raining hard & amp ; we did n't have any answers 
huh ! cant log in ! now im online just waiting for his calling . ill wait as long as i can ... hope he calls me later . ! hixhixhix pathetic 
got my dad a big box of celebrations , evan almighty and in bruge on dvd , ca n't wait to see them . so hard to buy presents for my family 
is not impressed by the rain ! it 's thrashing it down so much it 's stupidly noisey and i ca n't sleep going to watch it and have a smoke ... 
dreamt that i was on the space shuttle and did a spacewalk . i teared up seeing earth & amp ; fogged up my mask . they cut the spacewalk short . 
i was so tired ! i worked 11 hours today . but at the end of working 4 days over 2 weekends , i get 6 days leave ( i think ) 
just got home & amp ; mum decided2have a faint attack.i obviously panicked & amp ; called an ambulance.she got really angry with me & amp ; said i was stupid . 
ok off to the gym to burn off so cals before start work on this 500 sq ft deck . need to get it stained for the summer months ahead . ** 
any elite high school wan na let me in ? i cant believe it my test result -.- & quot ; it 's v v bad ! ! ! ahhh frustrated . 
just got back from my run . i 've been runnin for almost 2 weeks and i 'm still outta shape . this is gon na be harder than i thought . 
i 've seen it all ... i loved season 3 i think was one of the best ! i ca n't wait for season 4 but that will prob be the last 
that could b someone 's father , and its not looking too good . last i saw they were doing cpr ... i really hope he is ok. i 'm sad now 
ok cool . i 'll be coming up monday night now , i think , or verrry early tuesday morning . what if i cant camp til weds tho.. ? ! ! 
band practice tomorrow ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! 
taking care of my sweet wife for father 's day . she 's had a rough time the last few weeks & amp ; with surgery soon ... more to come . 
made it through the quarter finals after 2,5 hours ( 3 sets ) , lost in the semi-finals . no match today . have to play all week , next week ! 
hey lastpaw i 'm ok , just came back from taking my dad out to breakfast . sadly he had to work today . you ? how are you taking it ? 
yes yes but tiff was retarted and just flat out told my dad , hey ! your getting a tea pot for fathers day ! it was my idea to get it 
have been upset lately over small things . usually i can get it off my mind by going to the gym ... however , no gym near my place ... night ! 
yes , but why you want to put a disclaimer ? this is too complicated for me ! ! i do n't know if i can do it ! ! ! ! 
like i said : stay away from freeways ! i was coming home on he 60 this morning and a bird hit my windshield ! i hope it did n't die ! 
aaahh ! ! i called and was leaving a msg but all i said was hey how you ? and i cut it by mistake but call me back ? ? please 
